countries,hts_code,condition
2050;2110;2150;2230;2470;4890;5110,62103090,fta
2050;2110;2150;2230;2470;4890;5110,62104015,fta
2050;2110;2150;2230;2470;4890;5110,62104025,fta
2050;2110;2150;2230;2470;4890;5110,62104028,fta
2050;2110;2150;2230;2470;4890;5110,62104029,fta
2050;2110;2150;2230;2470;4890;5110,62104035,fta
2050;2110;2150;2230;2470;4890;5110,62104055,fta
2050;2110;2150;2230;2470;4890;5110,62104075,fta
2050;2110;2150;2230;2470;4890;5110,62104080,fta
2050;2110;2150;2230;2470;4890;5110,62105003,fta
2050;2110;2150;2230;2470;4890;5110,62105005,fta
2050;2110;2150;2230;2470;4890;5110,62105012,fta
2050;2110;2150;2230;2470;4890;5110,62105022,fta
2050;2110;2150;2230;2470;4890;5110,62105035,fta
2050;2110;2150;2230;2470;4890;5110,62105055,fta
2050;2110;2150;2230;2470;4890;5110,62105075,fta
2050;2110;2150;2230;2470;4890;5110,62105080,fta
2050;2110;2150;2230;2470;4890;5110,62111110,fta
2050;2110;2150;2230;2470;4890;5110,62111140,fta
2050;2110;2150;2230;2470;4890;5110,62111180,fta
2050;2110;2150;2230;2470;4890;5110,62111210,fta
2050;2110;2150;2230;2470;4890;5110,62111240,fta
2050;2110;2150;2230;2470;4890;5110,62111280,fta
2050;2110;2150;2230;2470;4890;5110,62112004,fta
2050;2110;2150;2230;2470;4890;5110,62112008,fta
2050;2110;2150;2230;2470;4890;5110,62112015,fta
2050;2110;2150;2230;2470;4890;5110,62112024,fta
2050;2110;2150;2230;2470;4890;5110,62112028,fta
2050;2110;2150;2230;2470;4890;5110,62112034,fta
2050;2110;2150;2230;2470;4890;5110,62112038,fta
2050;2110;2150;2230;2470;4890;5110,62112044,fta
2050;2110;2150;2230;2470;4890;5110,62112048,fta
2050;2110;2150;2230;2470;4890;5110,62112054,fta
2050;2110;2150;2230;2470;4890;5110,62112058,fta
2050;2110;2150;2230;2470;4890;5110,62112064,fta
2050;2110;2150;2230;2470;4890;5110,62112068,fta
2050;2110;2150;2230;2470;4890;5110,62112074,fta
2050;2110;2150;2230;2470;4890;5110,62112078,fta
2050;2110;2150;2230;2470;4890;5110,62113250,fta
2050;2110;2150;2230;2470;4890;5110,62113290,fta
2050;2110;2150;2230;2470;4890;5110,62113350,fta
2050;2110;2150;2230;2470;4890;5110,62113390,fta
2050;2110;2150;2230;2470;4890;5110,62113903,fta
2050;2110;2150;2230;2470;4890;5110,62113907,fta
2050;2110;2150;2230;2470;4890;5110,62113915,fta
2050;2110;2150;2230;2470;4890;5110,62113930,fta
2050;2110;2150;2230;2470;4890;5110,62113960,fta
2050;2110;2150;2230;2470;4890;5110,62113980,fta
2050;2110;2150;2230;2470;4890;5110,62114205,fta
2050;2110;2150;2230;2470;4890;5110,62114210,fta
2050;2110;2150;2230;2470;4890;5110,62114305,fta
2050;2110;2150;2230;2470;4890;5110,62114310,fta
2050;2110;2150;2230;2470;4890;5110,62114903,fta
2050;2110;2150;2230;2470;4890;5110,62114915,fta
2050;2110;2150;2230;2470;4890;5110,62114925,fta
2050;2110;2150;2230;2470;4890;5110,62114950,fta
2050;2110;2150;2230;2470;4890;5110,62114960,fta
2050;2110;2150;2230;2470;4890;5110,62114980,fta
2050;2110;2150;2230;2470;4890;5110,62121030,fta
2050;2110;2150;2230;2470;4890;5110,62121050,fta
2050;2110;2150;2230;2470;4890;5110,62121070,fta
2050;2110;2150;2230;2470;4890;5110,62121090,fta
2050;2110;2150;2230;2470;4890;5110,62122000,fta
2050;2110;2150;2230;2470;4890;5110,62123000,fta
2050;2110;2150;2230;2470;4890;5110,62129000,fta
2050;2110;2150;2230;2470;4890;5110,62132010,fta
2050;2110;2150;2230;2470;4890;5110,62132020,fta
2050;2110;2150;2230;2470;4890;5110,62139005,fta
2050;2110;2150;2230;2470;4890;5110,62139007,fta
2050;2110;2150;2230;2470;4890;5110,62139010,fta
2050;2110;2150;2230;2470;4890;5110,62139020,fta
2050;2110;2150;2230;2470;4890;5110,62141010,fta
2050;2110;2150;2230;2470;4890;5110,62141020,fta
2050;2110;2150;2230;2470;4890;5110,62142000,fta
2050;2110;2150;2230;2470;4890;5110,62143000,fta
2050;2110;2150;2230;2470;4890;5110,62144000,fta
2050;2110;2150;2230;2470;4890;5110,62149000,fta
2050;2110;2150;2230;2470;4890;5110,62151000,fta
2050;2110;2150;2230;2470;4890;5110,62152000,fta
2050;2110;2150;2230;2470;4890;5110,62159000,fta
2050;2110;2150;2230;2470;4890;5110,62160005,fta
2050;2110;2150;2230;2470;4890;5110,62160008,fta
2050;2110;2150;2230;2470;4890;5110,62160013,fta
2050;2110;2150;2230;2470;4890;5110,62160017,fta
2050;2110;2150;2230;2470;4890;5110,62160019,fta
2050;2110;2150;2230;2470;4890;5110,62160021,fta
2050;2110;2150;2230;2470;4890;5110,62160024,fta
2050;2110;2150;2230;2470;4890;5110,62160026,fta
2050;2110;2150;2230;2470;4890;5110,62160029,fta
2050;2110;2150;2230;2470;4890;5110,62160031,fta
2050;2110;2150;2230;2470;4890;5110,62160033,fta
2050;2110;2150;2230;2470;4890;5110,62160035,fta
2050;2110;2150;2230;2470;4890;5110,62160038,fta
2050;2110;2150;2230;2470;4890;5110,62160041,fta
2050;2110;2150;2230;2470;4890;5110,62160043,fta
2050;2110;2150;2230;2470;4890;5110,62160046,fta
2050;2110;2150;2230;2470;4890;5110,62160054,fta
2050;2110;2150;2230;2470;4890;5110,62160058,fta
2050;2110;2150;2230;2470;4890;5110,62160080,fta
2050;2110;2150;2230;2470;4890;5110,62160090,fta
2050;2110;2150;2230;2470;4890;5110,62171010,fta
2050;2110;2150;2230;2470;4890;5110,62171085,fta
2050;2110;2150;2230;2470;4890;5110,62171095,fta
2050;2110;2150;2230;2470;4890;5110,62179010,fta
2050;2110;2150;2230;2470;4890;5110,62179090,fta
2050;2110;2150;2230;2470;4890;5110,63011000,fta
2050;2110;2150;2230;2470;4890;5110,63012000,fta
2050;2110;2150;2230;2470;4890;5110,63013000,fta
2050;2110;2150;2230;2470;4890;5110,63014000,fta
2050;2110;2150;2230;2470;4890;5110,63019000,fta
2050;2110;2150;2230;2470;4890;5110,63021000,fta
2050;2110;2150;2230;2470;4890;5110,63022130,fta
2050;2110;2150;2230;2470;4890;5110,63022150,fta
2050;2110;2150;2230;2470;4890;5110,63022170,fta
2050;2110;2150;2230;2470;4890;5110,63022190,fta
2050;2110;2150;2230;2470;4890;5110,63022210,fta
2050;2110;2150;2230;2470;4890;5110,63022220,fta
2050;2110;2150;2230;2470;4890;5110,63022900,fta
2050;2110;2150;2230;2470;4890;5110,63023130,fta
2050;2110;2150;2230;2470;4890;5110,63023150,fta
2050;2110;2150;2230;2470;4890;5110,63023170,fta
2050;2110;2150;2230;2470;4890;5110,63023190,fta
2050;2110;2150;2230;2470;4890;5110,63023210,fta
2050;2110;2150;2230;2470;4890;5110,63023220,fta
2050;2110;2150;2230;2470;4890;5110,63023900,fta
2050;2110;2150;2230;2470;4890;5110,63024010,fta
2050;2110;2150;2230;2470;4890;5110,63024020,fta
2050;2110;2150;2230;2470;4890;5110,63025110,fta
2050;2110;2150;2230;2470;4890;5110,63025120,fta
2050;2110;2150;2230;2470;4890;5110,63025130,fta
2050;2110;2150;2230;2470;4890;5110,63025140,fta
2050;2110;2150;2230;2470;4890;5110,63025300,fta
2050;2110;2150;2230;2470;4890;5110,63025910,fta
2050;2110;2150;2230;2470;4890;5110,63025920,fta
2050;2110;2150;2230;2470;4890;5110,63025930,fta
2050;2110;2150;2230;2470;4890;5110,63026000,fta
2050;2110;2150;2230;2470;4890;5110,63029100,fta
2050;2110;2150;2230;2470;4890;5110,63029310,fta
2050;2110;2150;2230;2470;4890;5110,63029320,fta
2050;2110;2150;2230;2470;4890;5110,63029910,fta
2050;2110;2150;2230;2470;4890;5110,63029915,fta
2050;2110;2150;2230;2470;4890;5110,63029920,fta
2050;2110;2150;2230;2470;4890;5110,63031200,fta
2050;2110;2150;2230;2470;4890;5110,63031911,fta
2050;2110;2150;2230;2470;4890;5110,63031921,fta
2050;2110;2150;2230;2470;4890;5110,63039100,fta
2050;2110;2150;2230;2470;4890;5110,63039210,fta
2050;2110;2150;2230;2470;4890;5110,63039220,fta
2050;2110;2150;2230;2470;4890;5110,63039900,fta
2050;2110;2150;2230;2470;4890;5110,63041110,fta
2050;2110;2150;2230;2470;4890;5110,63041120,fta
2050;2110;2150;2230;2470;4890;5110,63041130,fta
2050;2110;2150;2230;2470;4890;5110,63041905,fta
2050;2110;2150;2230;2470;4890;5110,63041910,fta
2050;2110;2150;2230;2470;4890;5110,63041915,fta
2050;2110;2150;2230;2470;4890;5110,63041920,fta
2050;2110;2150;2230;2470;4890;5110,63041930,fta
2050;2110;2150;2230;2470;4890;5110,63042000,fta
2050;2110;2150;2230;2470;4890;5110,63049101,fta
2050;2110;2150;2230;2470;4890;5110,63049200,fta
2050;2110;2150;2230;2470;4890;5110,63049300,fta
2050;2110;2150;2230;2470;4890;5110,63049910,fta
2050;2110;2150;2230;2470;4890;5110,63049915,fta
2050;2110;2150;2230;2470;4890;5110,63049925,fta
2050;2110;2150;2230;2470;4890;5110,63049935,fta
2050;2110;2150;2230;2470;4890;5110,63049940,fta
2050;2110;2150;2230;2470;4890;5110,63049960,fta
2050;2110;2150;2230;2470;4890;5110,63051000,fta
2050;2110;2150;2230;2470;4890;5110,63052000,fta
2050;2110;2150;2230;2470;4890;5110,63053200,fta
2050;2110;2150;2230;2470;4890;5110,63053300,fta
2050;2110;2150;2230;2470;4890;5110,63053900,fta
2050;2110;2150;2230;2470;4890;5110,63059000,fta
2050;2110;2150;2230;2470;4890;5110,63061200,fta
2050;2110;2150;2230;2470;4890;5110,63061911,fta
2050;2110;2150;2230;2470;4890;5110,63061921,fta
2050;2110;2150;2230;2470;4890;5110,63062210,fta
2050;2110;2150;2230;2470;4890;5110,63062290,fta
2050;2110;2150;2230;2470;4890;5110,63062911,fta
2050;2110;2150;2230;2470;4890;5110,63062921,fta
2050;2110;2150;2230;2470;4890;5110,63063000,fta
2050;2110;2150;2230;2470;4890;5110,63064041,fta
2050;2110;2150;2230;2470;4890;5110,63064049,fta
2050;2110;2150;2230;2470;4890;5110,63069010,fta
2050;2110;2150;2230;2470;4890;5110,63069050,fta
2050;2110;2150;2230;2470;4890;5110,63071010,fta
2050;2110;2150;2230;2470;4890;5110,63071020,fta
2050;2110;2150;2230;2470;4890;5110,63072000,fta
2050;2110;2150;2230;2470;4890;5110,63079030,fta
2050;2110;2150;2230;2470;4890;5110,63079040,fta
2050;2110;2150;2230;2470;4890;5110,63079050,fta
2050;2110;2150;2230;2470;4890;5110,63079060,fta
2050;2110;2150;2230;2470;4890;5110,63079068,fta
2050;2110;2150;2230;2470;4890;5110,63079072,fta
2050;2110;2150;2230;2470;4890;5110,63079075,fta
2050;2110;2150;2230;2470;4890;5110,63079085,fta
2050;2110;2150;2230;2470;4890;5110,63079089,fta
2050;2110;2150;2230;2470;4890;5110,63079098,fta
2050;2110;2150;2230;2470;4890;5110,63080000,fta
2050;2110;2150;2230;2470;4890;5110,63101010,fta
2050;2110;2150;2230;2470;4890;5110,63101020,fta
2050;2110;2150;2230;2470;4890;5110,63109010,fta
2050;2110;2150;2230;2470;4890;5110,63109020,fta
2050;2110;2150;2230;2470;4890;5110,65010030,fta
2050;2110;2150;2230;2470;4890;5110,65010060,fta
2050;2110;2150;2230;2470;4890;5110,65010090,fta
2050;2110;2150;2230;2470;4890;5110,65020020,fta
2050;2110;2150;2230;2470;4890;5110,65020040,fta
2050;2110;2150;2230;2470;4890;5110,65020060,fta
2050;2110;2150;2230;2470;4890;5110,65020090,fta
2050;2110;2150;2230;2470;4890;5110,65040030,fta
2050;2110;2150;2230;2470;4890;5110,65040060,fta
2050;2110;2150;2230;2470;4890;5110,65040090,fta
2050;2110;2150;2230;2470;4890;5110,65050001,fta
2050;2110;2150;2230;2470;4890;5110,65050004,fta
2050;2110;2150;2230;2470;4890;5110,65050008,fta
2050;2110;2150;2230;2470;4890;5110,65050015,fta
2050;2110;2150;2230;2470;4890;5110,65050020,fta
2050;2110;2150;2230;2470;4890;5110,65050025,fta
2050;2110;2150;2230;2470;4890;5110,65050030,fta
2050;2110;2150;2230;2470;4890;5110,65050040,fta
2050;2110;2150;2230;2470;4890;5110,65050050,fta
2050;2110;2150;2230;2470;4890;5110,65050060,fta
2050;2110;2150;2230;2470;4890;5110,65050070,fta
2050;2110;2150;2230;2470;4890;5110,65050080,fta
2050;2110;2150;2230;2470;4890;5110,65050090,fta
2050;2110;2150;2230;2470;4890;5110,65069100,fta
2050;2110;2150;2230;2470;4890;5110,65069930,fta
2050;2110;2150;2230;2470;4890;5110,65069960,fta
2050;2110;2150;2230;2470;4890;5110,65070000,fta
2050;2110;2150;2230;2470;4890;5110,70191100,fta
2050;2110;2150;2230;2470;4890;5110,70191200,fta
2050;2110;2150;2230;2470;4890;5110,70191305,fta
2050;2110;2150;2230;2470;4890;5110,70191315,fta
2050;2110;2150;2230;2470;4890;5110,70191324,fta
2050;2110;2150;2230;2470;4890;5110,70191328,fta
2050;2110;2150;2230;2470;4890;5110,70191335,fta
2050;2110;2150;2230;2470;4890;5110,70191930,fta
2050;2110;2150;2230;2470;4890;5110,70191970,fta
2050;2110;2150;2230;2470;4890;5110,70191991,fta
2050;2110;2150;2230;2470;4890;5110,70196105,fta
2050;2110;2150;2230;2470;4890;5110,70196110,fta
2050;2110;2150;2230;2470;4890;5110,70196130,fta
2050;2110;2150;2230;2470;4890;5110,70196140,fta
2050;2110;2150;2230;2470;4890;5110,70196170,fta
2050;2110;2150;2230;2470;4890;5110,70196190,fta
2050;2110;2150;2230;2470;4890;5110,70196305,fta
2050;2110;2150;2230;2470;4890;5110,70196315,fta
2050;2110;2150;2230;2470;4890;5110,70196330,fta
2050;2110;2150;2230;2470;4890;5110,70196340,fta
2050;2110;2150;2230;2470;4890;5110,70196370,fta
2050;2110;2150;2230;2470;4890;5110,70196390,fta
2050;2110;2150;2230;2470;4890;5110,70196405,fta
2050;2110;2150;2230;2470;4890;5110,70196415,fta
2050;2110;2150;2230;2470;4890;5110,70196430,fta
2050;2110;2150;2230;2470;4890;5110,70196440,fta
2050;2110;2150;2230;2470;4890;5110,70196470,fta
2050;2110;2150;2230;2470;4890;5110,70196490,fta
2050;2110;2150;2230;2470;4890;5110,70196551,fta
2050;2110;2150;2230;2470;4890;5110,70196590,fta
2050;2110;2150;2230;2470;4890;5110,70196630,fta
2050;2110;2150;2230;2470;4890;5110,70196640,fta
2050;2110;2150;2230;2470;4890;5110,70196670,fta
2050;2110;2150;2230;2470;4890;5110,70196690,fta
2050;2110;2150;2230;2470;4890;5110,70196930,fta
2050;2110;2150;2230;2470;4890;5110,70196940,fta
2050;2110;2150;2230;2470;4890;5110,70196970,fta
2050;2110;2150;2230;2470;4890;5110,70196990,fta
2050;2110;2150;2230;2470;4890;5110,94043040,fta
2050;2110;2150;2230;2470;4890;5110,94043080,fta
2050;2110;2150;2230;2470;4890;5110,94044010,fta
2050;2110;2150;2230;2470;4890;5110,94044090,fta
2050;2110;2150;2230;2470;4890;5110,94049010,fta
2050;2110;2150;2230;2470;4890;5110,94049020,fta
2050;2110;2150;2230;2470;4890;5110,94049081,fta
2050;2110;2150;2230;2470;4890;5110,94049096,fta
2110,01061100,full
2110,01062000,full
2110,01063100,full
2110,01063200,full
2110,06042000,full
2110,06049060,full
2110,12122100,full
2110,12122900,full
2110,13012000,full
2110,13021991,full
2110,13023200,full
2110,14049030,full
2110,15111000,full
2110,15132900,full
2110,15153000,full
2110,23065000,full
2110,33013000,full
2110,38231100,full
2110,38231200,full
2110,44034100,full
2110,44092205,full
2110,44092210,full
2110,44092225,full
2110,44092240,full
2110,44092250,full
2110,44092260,full
2110,44092265,full
2110,44092290,full
2110,44123106,full
2110,44123126,full
2110,44123142,full
2110,44123145,full
2110,44123148,full
2110,44123152,full
2110,44123161,full
2110,44123192,full
2110,44124100,full
2110,44125110,full
2110,44125131,full
2110,44125141,full
2110,44125151,full
2110,44129106,full
2110,44129110,full
2110,44129131,full
2110,44129141,full
2110,44129151,full
2110,45011000,full
2110,45019020,full
2110,45019040,full
2110,45020000,full
2110,45031020,full
2110,45031030,full
2110,45031040,full
2110,45031060,full
2110,45039020,full
2110,45039040,full
2110,45039060,full
2110,45041010,full
2110,45041020,full
2110,45041030,full
2110,45041040,full
2110,45041045,full
2110,45041047,full
2110,45041050,full
2110,45049000,full
2110,46012240,full
2110,46012280,full
2110,46012290,full
2110,46012940,full
2110,46019301,full
2110,46019305,full
2110,46019320,full
2110,46021205,full
2110,46021214,full
2110,46021216,full
2110,46021223,full
2110,46021225,full
2110,46021235,full
2110,46021245,full
2110,50040000,full
2110,50050000,full
2110,50060010,full
2110,50060090,full
2110,50071030,full
2110,50071060,full
2110,50072000,full
2110,50079030,full
2110,71011030,full
2110,71011060,full
2110,71021000,full
2110,71023100,full
2110,71023900,full
2110,71031020,full
2110,71031040,full
2110,71039100,full
2110,71039910,full
2110,71039950,full
2110,72051000,full
2110,81129207,full
3310,01061100,full
3310,01061201,full
3310,01061991,full
3310,01062000,full
3310,01063100,full
3310,01063200,full
3310,01063901,full
3310,01069001,full
3310,02085000,full
3310,02089025,full
3310,03023100,full
3310,03023200,full
3310,03048700,full
3310,04101000,full
3310,05010000,full
3310,05100040,full
3310,06011015,full
3310,06011030,full
3310,06011045,full
3310,06011060,full
3310,06011075,full
3310,06011090,full
3310,06012090,full
3310,06024000,full
3310,06029020,full
3310,06029030,full
3310,06029060,full
3310,06031100,full
3310,06031230,full
3310,06031270,full
3310,06031300,full
3310,06031400,full
3310,06031500,full
3310,06031901,full
3310,06039000,full
3310,06042000,full
3310,06049010,full
3310,06049030,full
3310,06049060,full
3310,12071000,full
3310,12113000,full
3310,12116000,full
3310,12119060,full
3310,12122100,full
3310,12122900,full
3310,12129400,full
3310,13021991,full
3310,13023100,full
3310,14011000,full
3310,14012020,full
3310,14012040,full
3310,14049040,full
3310,15111000,full
3310,15119000,full
3310,15132100,full
3310,15132900,full
3310,15153000,full
3310,15159021,full
3310,15159060,full
3310,16041440,full
3310,21013000,full
3310,21022060,full
3310,23065000,full
3310,29334908,full
3310,33011951,full
3310,33012910,full
3310,33013000,full
3310,38231100,full
3310,38231200,full
3310,38231920,full
3310,38237040,full
3310,44034100,full
3310,44092205,full
3310,44092210,full
3310,44092225,full
3310,44092240,full
3310,44092250,full
3310,44092260,full
3310,44092265,full
3310,44092290,full
3310,44123106,full
3310,44123126,full
3310,44123142,full
3310,44123145,full
3310,44123148,full
3310,44123152,full
3310,44123161,full
3310,44123192,full
3310,44124100,full
3310,44125110,full
3310,44125131,full
3310,44125141,full
3310,44125151,full
3310,44129106,full
3310,44129110,full
3310,44129131,full
3310,44129141,full
3310,44129151,full
3310,45011000,full
3310,45019020,full
3310,45019040,full
3310,45020000,full
3310,45031020,full
3310,45031030,full
3310,45031040,full
3310,45031060,full
3310,45039020,full
3310,45039040,full
3310,45039060,full
3310,45041010,full
3310,45041020,full
3310,45041030,full
3310,45041040,full
3310,45041045,full
3310,45041047,full
3310,45041050,full
3310,45049000,full
3310,46012240,full
3310,46012280,full
3310,46012290,full
3310,46012940,full
3310,46019301,full
3310,46019305,full
3310,46019320,full
3310,46021205,full
3310,46021214,full
3310,46021216,full
3310,46021223,full
3310,46021225,full
3310,46021235,full
3310,46021245,full
3310,50040000,full
3310,50050000,full
3310,50060010,full
3310,50060090,full
3310,50071030,full
3310,50071060,full
3310,50072000,full
3310,50079030,full
3310,71011030,full
3310,71011060,full
3310,71021000,full
3310,71023100,full
3310,71023900,full
3310,71031020,full
3310,71031040,full
3310,71039100,full
3310,71039910,full
3310,71039950,full
3310,72051000,full
3310,81129207,full
3570,01061991,full
3570,01063901,full
3570,05100040,full
3570,06031901,full
3570,12119089,full
3570,12122900,full
3570,13021991,full
3570,14011000,full
3570,14012020,full
3570,15159060,full
3570,15159081,full
3570,21022060,full
3570,33011951,full
3570,44034100,full
3570,44092205,full
3570,44092210,full
3570,44092225,full
3570,44092240,full
3570,44092250,full
3570,44092260,full
3570,44092265,full
3570,44092290,full
3570,44123106,full
3570,44123126,full
3570,44123142,full
3570,44123145,full
3570,44123148,full
3570,44123152,full
3570,44123161,full
3570,44123192,full
3570,44124100,full
3570,44125110,full
3570,44125131,full
3570,44125141,full
3570,44125151,full
3570,44129106,full
3570,44129110,full
3570,44129131,full
3570,44129141,full
3570,44129151,full
3570,45011000,full
3570,45019020,full
3570,45019040,full
3570,45020000,full
3570,45031020,full
3570,45031030,full
3570,45031040,full
3570,45031060,full
3570,45039020,full
3570,45039040,full
3570,45039060,full
3570,45041010,full
3570,45041020,full
3570,45041030,full
3570,45041040,full
3570,45041045,full
3570,45041047,full
3570,45041050,full
3570,45049000,full
3570,46012240,full
3570,46012280,full
3570,46012290,full
3570,46012940,full
3570,46019301,full
3570,46019305,full
3570,46019320,full
3570,46021205,full
3570,46021214,full
3570,46021216,full
3570,46021223,full
3570,46021225,full
3570,46021235,full
3570,46021245,full
3570,50040000,full
3570,50050000,full
3570,50060010,full
3570,50060090,full
3570,50071030,full
3570,50071060,full
3570,50072000,full
3570,50079030,full
3570,71011030,full
3570,71011060,full
3570,71021000,full
3570,71023100,full
3570,71023900,full
3570,71031020,full
3570,71031040,full
3570,71039100,full
3570,71039910,full
3570,71039950,full
3570,72051000,full
3570,81129207,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,38231100,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,38231200,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,38231920,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,38237040,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,45011000,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,45019020,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,45019040,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,45020000,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,45031020,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,45031030,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,45031040,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,45031060,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,45039020,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,45039040,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,45039060,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,45041010,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,45041020,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,45041030,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,45041040,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,45041045,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,45041047,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,45041050,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,45049000,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,50040000,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,50050000,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,50060010,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,50060090,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,50071030,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,50071060,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,50072000,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,50079030,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,71011030,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,71011060,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,71021000,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,71023100,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,71023900,full
