old_hts10,new_hts10,effective_date,change_type,partial,action_old,action_new,nomenclature,same_date_reuse,source_doc,source_doc_sha256,source_page,source_row_id,override_id
2404190500,2404190590,2026-02-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,15,484f_2026-01.pdf#r0073;484f_2026-01.pdf#r0075,NA
2404191000,2404191010,2026-02-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,15,484f_2026-01.pdf#r0076;484f_2026-01.pdf#r0077,NA
2404191000,2404191090,2026-02-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,15,484f_2026-01.pdf#r0076;484f_2026-01.pdf#r0078,NA
2918165050,2918165020,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,15,484f_2026-01.pdf#r0079;484f_2026-01.pdf#r0080;484f_2026-01.pdf#r0139;484f_2026-01.pdf#r0140,NA
2918165050,2918165090,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,15,484f_2026-01.pdf#r0080;484f_2026-01.pdf#r0081;484f_2026-01.pdf#r0140;484f_2026-01.pdf#r0141,NA
2933910000,2933910010,2026-02-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,16,484f_2026-01.pdf#r0082;484f_2026-01.pdf#r0083;484f_2026-01.pdf#r0142;484f_2026-01.pdf#r0143,NA
2933910000,2933910050,2026-02-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,16,484f_2026-01.pdf#r0082;484f_2026-01.pdf#r0084;484f_2026-01.pdf#r0142;484f_2026-01.pdf#r0144,NA
3001900190,3001900165,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,17,484f_2026-01.pdf#r0085;484f_2026-01.pdf#r0086,NA
3001900190,3001900195,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,17,484f_2026-01.pdf#r0086;484f_2026-01.pdf#r0087,NA
3004105045,3004105048,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,18,484f_2026-01.pdf#r0088;484f_2026-01.pdf#r0089;484f_2026-01.pdf#r0145;484f_2026-01.pdf#r0146,NA
3004105045,3004105049,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,18,484f_2026-01.pdf#r0088;484f_2026-01.pdf#r0090;484f_2026-01.pdf#r0145;484f_2026-01.pdf#r0147,NA
3004200075,3004200070,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,19,484f_2026-01.pdf#r0091;484f_2026-01.pdf#r0094,NA
3004200075,3004200071,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,19,484f_2026-01.pdf#r0092;484f_2026-01.pdf#r0094;484f_2026-01.pdf#r0148;484f_2026-01.pdf#r0150,NA
3004200075,3004200072,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,19,484f_2026-01.pdf#r0093;484f_2026-01.pdf#r0094;484f_2026-01.pdf#r0149;484f_2026-01.pdf#r0150,NA
3004200075,3004200076,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,19,484f_2026-01.pdf#r0094;484f_2026-01.pdf#r0095;484f_2026-01.pdf#r0150;484f_2026-01.pdf#r0151,NA
3004200075,3004200080,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,19,484f_2026-01.pdf#r0094;484f_2026-01.pdf#r0096;484f_2026-01.pdf#r0150;484f_2026-01.pdf#r0152,NA
3004200075,3004200083,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,19,484f_2026-01.pdf#r0094;484f_2026-01.pdf#r0097;484f_2026-01.pdf#r0150;484f_2026-01.pdf#r0153,NA
3004320000,3004320010,2026-02-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,20,484f_2026-01.pdf#r0098;484f_2026-01.pdf#r0099;484f_2026-01.pdf#r0154;484f_2026-01.pdf#r0155,NA
3004320000,3004320040,2026-02-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,20,484f_2026-01.pdf#r0098;484f_2026-01.pdf#r0100;484f_2026-01.pdf#r0154;484f_2026-01.pdf#r0156,NA
3004320000,3004320060,2026-02-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,20,484f_2026-01.pdf#r0098;484f_2026-01.pdf#r0101;484f_2026-01.pdf#r0154;484f_2026-01.pdf#r0157,NA
3004390050,3004390020,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,21,484f_2026-01.pdf#r0102;484f_2026-01.pdf#r0106,NA
3004390050,3004390030,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,21,484f_2026-01.pdf#r0103;484f_2026-01.pdf#r0106;484f_2026-01.pdf#r0158;484f_2026-01.pdf#r0160,NA
3004390050,3004390040,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,21,484f_2026-01.pdf#r0104;484f_2026-01.pdf#r0106,NA
3004390050,3004390045,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,21,484f_2026-01.pdf#r0105;484f_2026-01.pdf#r0106;484f_2026-01.pdf#r0159;484f_2026-01.pdf#r0160,NA
3004390050,3004390055,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,21,484f_2026-01.pdf#r0106;484f_2026-01.pdf#r0107;484f_2026-01.pdf#r0160;484f_2026-01.pdf#r0161,NA
3004909202,3004909203,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,21,484f_2026-01.pdf#r0108;484f_2026-01.pdf#r0109;484f_2026-01.pdf#r0110,NA
3004909202,3004909204,2026-02-01,split,TRUE,Discontinued,Established,HTS,TRUE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,21,484f_2026-01.pdf#r0108;484f_2026-01.pdf#r0110;484f_2026-01.pdf#r0111,NA
3004909202,3004909205,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,33,484f_2026-01.pdf#r0162;484f_2026-01.pdf#r0163,NA
3004909202,3004909206,2026-02-01,split,TRUE,Discontinued,Established,HTS,TRUE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,21,484f_2026-01.pdf#r0108;484f_2026-01.pdf#r0110;484f_2026-01.pdf#r0112;484f_2026-01.pdf#r0162;484f_2026-01.pdf#r0164,NA
3004909204,3004909207,2026-02-01,rename,FALSE,NA,NA,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,41,484f_2026-01.pdf#s0280,NA
3004909206,3004909208,2026-02-01,rename,FALSE,NA,NA,HTS,TRUE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,41,484f_2026-01.pdf#s0281,NA
3004909208,3004909209,2026-02-01,rename,FALSE,NA,NA,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,41,484f_2026-01.pdf#s0282,NA
3004909212,3004909210,2026-02-01,rename,FALSE,NA,NA,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,41,484f_2026-01.pdf#s0283,NA
3004909213,3004909211,2026-02-01,rename,FALSE,NA,NA,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,41,484f_2026-01.pdf#s0284,NA
3004909214,3004909212,2026-02-01,split,TRUE,Discontinued,Established,HTS,TRUE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,22,484f_2026-01.pdf#r0113;484f_2026-01.pdf#r0114;484f_2026-01.pdf#r0165;484f_2026-01.pdf#r0167,NA
3004909214,3004909213,2026-02-01,split,FALSE,Discontinued,Established,HTS,TRUE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,34,484f_2026-01.pdf#r0166;484f_2026-01.pdf#r0167,NA
3004909214,3004909215,2026-02-01,split,TRUE,Discontinued,Established,HTS,TRUE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,22,484f_2026-01.pdf#r0114;484f_2026-01.pdf#r0115;484f_2026-01.pdf#r0167;484f_2026-01.pdf#r0168,NA
3004909215,3004909216,2026-02-01,rename,FALSE,NA,NA,HTS,TRUE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,41,484f_2026-01.pdf#s0285,NA
3004909216,3004909217,2026-02-01,rename,FALSE,NA,NA,HTS,TRUE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,41,484f_2026-01.pdf#s0286,NA
3004909217,3004909218,2026-02-01,rename,FALSE,NA,NA,HTS,TRUE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,41,484f_2026-01.pdf#s0287,NA
3004909218,3004909219,2026-02-01,rename,FALSE,NA,NA,HTS,TRUE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,41,484f_2026-01.pdf#s0288,NA
3004909219,3004909220,2026-02-01,rename,FALSE,NA,NA,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,41,484f_2026-01.pdf#s0289,NA
3004909221,3004909222,2026-02-01,split,TRUE,Discontinued,Established,HTS,TRUE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,23,484f_2026-01.pdf#r0116;484f_2026-01.pdf#r0117,NA
3004909221,3004909223,2026-02-01,split,TRUE,Discontinued,Established,HTS,TRUE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,23,484f_2026-01.pdf#r0116;484f_2026-01.pdf#r0118,NA
3004909221,3004909224,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,35,484f_2026-01.pdf#r0169;484f_2026-01.pdf#r0170,NA
3004909221,3004909225,2026-02-01,split,TRUE,Discontinued,Established,HTS,TRUE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,23,484f_2026-01.pdf#r0116;484f_2026-01.pdf#r0119;484f_2026-01.pdf#r0169;484f_2026-01.pdf#r0171,NA
3004909222,3004909226,2026-02-01,rename,FALSE,NA,NA,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,41,484f_2026-01.pdf#s0290,NA
3004909223,3004909227,2026-02-01,rename,FALSE,NA,NA,HTS,TRUE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,41,484f_2026-01.pdf#s0291,NA
3004909225,3004909228,2026-02-01,rename,FALSE,NA,NA,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,41,484f_2026-01.pdf#s0292,NA
3004909227,3004909229,2026-02-01,rename,FALSE,NA,NA,HTS,TRUE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,42,484f_2026-01.pdf#s0293,NA
3004909229,3004909230,2026-02-01,rename,FALSE,NA,NA,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,42,484f_2026-01.pdf#s0294,NA
3004909231,3004909232,2026-02-01,rename,FALSE,NA,NA,HTS,TRUE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,42,484f_2026-01.pdf#s0295,NA
3004909232,3004909233,2026-02-01,rename,FALSE,NA,NA,HTS,TRUE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,42,484f_2026-01.pdf#s0296,NA
3004909233,3004909234,2026-02-01,rename,FALSE,NA,NA,HTS,TRUE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,42,484f_2026-01.pdf#s0297,NA
3004909234,3004909235,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,24,484f_2026-01.pdf#r0120;484f_2026-01.pdf#r0121,NA
3004909234,3004909236,2026-02-01,split,TRUE,Discontinued,Established,HTS,TRUE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,24,484f_2026-01.pdf#r0120;484f_2026-01.pdf#r0122,NA
3004909236,3004909237,2026-02-01,split,TRUE,Discontinued,Established,HTS,TRUE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,25,484f_2026-01.pdf#r0123;484f_2026-01.pdf#r0124,NA
3004909236,3004909241,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,35,484f_2026-01.pdf#r0172;484f_2026-01.pdf#r0173,NA
3004909236,3004909243,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,25,484f_2026-01.pdf#r0123;484f_2026-01.pdf#r0125;484f_2026-01.pdf#r0172;484f_2026-01.pdf#r0174,NA
3004909237,3004909244,2026-02-01,rename,FALSE,NA,NA,HTS,TRUE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,42,484f_2026-01.pdf#s0298,NA
3004909238,3004909245,2026-02-01,rename,FALSE,NA,NA,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,42,484f_2026-01.pdf#s0299,NA
3004909239,3004909246,2026-02-01,rename,FALSE,NA,NA,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,42,484f_2026-01.pdf#s0300,NA
3004909240,3004909247,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,36,484f_2026-01.pdf#r0175;484f_2026-01.pdf#r0176,NA
3004909240,3004909248,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,25,484f_2026-01.pdf#r0126;484f_2026-01.pdf#r0127;484f_2026-01.pdf#r0175;484f_2026-01.pdf#r0177,NA
3004909240,3004909249,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,25,484f_2026-01.pdf#r0126;484f_2026-01.pdf#r0128;484f_2026-01.pdf#r0175;484f_2026-01.pdf#r0178,NA
3004909242,3004909250,2026-02-01,rename,FALSE,NA,NA,HTS,TRUE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,42,484f_2026-01.pdf#s0301,NA
3004909244,3004909251,2026-02-01,rename,FALSE,NA,NA,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,42,484f_2026-01.pdf#s0302,NA
3004909250,3004909252,2026-02-01,rename,FALSE,NA,NA,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,42,484f_2026-01.pdf#s0303,NA
3004909255,3004909253,2026-02-01,rename,FALSE,NA,NA,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,42,484f_2026-01.pdf#s0304,NA
3004909256,3004909254,2026-02-01,rename,FALSE,NA,NA,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,42,484f_2026-01.pdf#s0305,NA
3004909257,3004909255,2026-02-01,rename,FALSE,NA,NA,HTS,TRUE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,42,484f_2026-01.pdf#s0306,NA
3004909259,3004909256,2026-02-01,split,TRUE,Discontinued,Established,HTS,TRUE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,26,484f_2026-01.pdf#r0129;484f_2026-01.pdf#r0130;484f_2026-01.pdf#r0179;484f_2026-01.pdf#r0182,NA
3004909259,3004909257,2026-02-01,split,TRUE,Discontinued,Established,HTS,TRUE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,37,484f_2026-01.pdf#r0180;484f_2026-01.pdf#r0182,NA
3004909259,3004909258,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,37,484f_2026-01.pdf#r0181;484f_2026-01.pdf#r0182,NA
3004909259,3004909260,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,26,484f_2026-01.pdf#r0130;484f_2026-01.pdf#r0131;484f_2026-01.pdf#r0182;484f_2026-01.pdf#r0183,NA
3004909263,3004909261,2026-02-01,rename,FALSE,NA,NA,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,43,484f_2026-01.pdf#s0307,NA
3004909266,3004909262,2026-02-01,rename,FALSE,NA,NA,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,43,484f_2026-01.pdf#s0308,NA
3004909268,3004909263,2026-02-01,rename,FALSE,NA,NA,HTS,TRUE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,43,484f_2026-01.pdf#s0309,NA
3004909270,3004909264,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,27,484f_2026-01.pdf#r0132;484f_2026-01.pdf#r0135;484f_2026-01.pdf#r0184;484f_2026-01.pdf#r0188,NA
3004909270,3004909265,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,27,484f_2026-01.pdf#r0133;484f_2026-01.pdf#r0135;484f_2026-01.pdf#r0185;484f_2026-01.pdf#r0188,NA
3004909270,3004909266,2026-02-01,split,TRUE,Discontinued,Established,HTS,TRUE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,38,484f_2026-01.pdf#r0186;484f_2026-01.pdf#r0188,NA
3004909270,3004909267,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,27,484f_2026-01.pdf#r0134;484f_2026-01.pdf#r0135;484f_2026-01.pdf#r0188,NA
3004909276,3004909268,2026-02-01,rename,FALSE,NA,NA,HTS,TRUE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,43,484f_2026-01.pdf#s0310,NA
3004909280,3004909269,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,39,484f_2026-01.pdf#r0189;484f_2026-01.pdf#r0191,NA
3004909280,3004909270,2026-02-01,split,TRUE,Discontinued,Established,HTS,TRUE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,39,484f_2026-01.pdf#r0190;484f_2026-01.pdf#r0191,NA
3004909284,3004909271,2026-02-01,rename,FALSE,NA,NA,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,43,484f_2026-01.pdf#s0311,NA
3004909289,3004909272,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,40,484f_2026-01.pdf#r0192;484f_2026-01.pdf#r0194,NA
3004909289,3004909273,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,40,484f_2026-01.pdf#r0193;484f_2026-01.pdf#r0194,NA
3004909291,3004909274,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,28,484f_2026-01.pdf#r0136;484f_2026-01.pdf#r0138,NA
3004909291,3004909275,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,40,484f_2026-01.pdf#r0195;484f_2026-01.pdf#r0197,NA
3004909291,3004909276,2026-02-01,split,TRUE,Discontinued,Established,HTS,TRUE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,28,484f_2026-01.pdf#r0137;484f_2026-01.pdf#r0138;484f_2026-01.pdf#r0196;484f_2026-01.pdf#r0197,NA
3504005000,3504005010,2026-02-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,44,484f_2026-01.pdf#r0198;484f_2026-01.pdf#r0199,NA
3504005000,3504005050,2026-02-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,44,484f_2026-01.pdf#r0198;484f_2026-01.pdf#r0200,NA
3504005000,3504005080,2026-02-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,44,484f_2026-01.pdf#r0198;484f_2026-01.pdf#r0201,NA
3801900000,3801900010,2026-02-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,45,484f_2026-01.pdf#r0202;484f_2026-01.pdf#r0203,NA
3801900000,3801900050,2026-02-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,45,484f_2026-01.pdf#r0202;484f_2026-01.pdf#r0204,NA
3815120000,3815120010,2026-02-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,46,484f_2026-01.pdf#r0205;484f_2026-01.pdf#r0206,NA
3815120000,3815120090,2026-02-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,46,484f_2026-01.pdf#r0205;484f_2026-01.pdf#r0207,NA
7306301000,7306301010,2026-02-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,48,484f_2026-01.pdf#r0214;484f_2026-01.pdf#r0215,NA
7306301000,7306301090,2026-02-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,48,484f_2026-01.pdf#r0214;484f_2026-01.pdf#r0216,NA
7602000095,7602000055,2026-02-01,rename,FALSE,Renumbered,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,48,484f_2026-01.pdf#r0218;484f_2026-01.pdf#r0221,NA
7602000097,7602000045,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,48,484f_2026-01.pdf#r0217;484f_2026-01.pdf#r0222,NA
7602000097,7602000065,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,48,484f_2026-01.pdf#r0219;484f_2026-01.pdf#r0222,NA
