hts10,cty_code,usmca_share
6304920000,1220,0.8507789678675755
6304920000,2010,0.6583143507972665
6304930000,1220,0.636748192585756
6304930000,2010,0.865570830706771
6304991000,2010,0
6304991500,2010,1
6304996010,1220,0.10180863477246208
6304996020,1220,0
6304996030,2010,1
6304996040,2010,0.8912329766536965
6305100000,1220,0
6305200000,2010,1
6305320010,1220,1
6305320010,2010,1
6305320020,1220,1
6305320020,2010,1
6305330010,1220,0.6729475100942126
6305330010,2010,1
6305330060,2010,1
6305330080,1220,1
6305330080,2010,1
6305390000,1220,0.9903960153398818
6305390000,2010,0.5763315029938467
6305900000,1220,0.996367989925902
6305900000,2010,0.8941236623936306
6306120000,1220,0.9837054064534602
6306120000,2010,0.1705582433720813
6306192110,1220,1
6306192120,1220,0.8494623655913979
6306192120,2010,0
6306221000,1220,1
6306221000,2010,1
6306229010,1220,1
6306229030,1220,0.9833338191994869
6306229030,2010,0.3460598745989226
6306292100,2010,1
6306300010,1220,1
6306300010,2010,0
6306300020,1220,0.706820412168793
6306404900,1220,0
6306901000,2010,0.7303586093621681
6306905000,1220,0.8094814814814815
6306905000,2010,0.8184230567851873
6307101020,2010,1
6307101090,1220,1
6307101090,2010,0.9841929076437987
6307102015,2010,1
6307102027,2010,1
6307102030,1220,0.628780391381696
6307102030,2010,0.9163867701975055
6307200000,1220,0.5574763336048766
6307200000,2010,0.9808109545558154
6307903010,1220,0
6307903010,2010,1
6307903020,1220,0
6307903020,2010,0.8229447038645952
6307904010,2010,0
6307904020,1220,0.27177089421391
6307904020,2010,0.9337442218798151
6307905010,1220,0
6307905010,2010,1
6307905020,1220,0.9804676622997358
6307905020,2010,1
6307906090,1220,0
6307906090,2010,0.7204246787012666
6307906800,2010,0.502250451255681
6307907200,1220,1
6307907200,2010,0.4094852168692781
6307907500,1220,1
6307907500,2010,1
6307908500,1220,0.9633235271347836
6307908500,2010,0.9306941672211133
6307908910,2010,0
6307908940,1220,1
6307908945,2010,1
6307908985,1220,0
6307908985,2010,1
6307908995,1220,0.018878666718424492
6307908995,2010,0.8708202306079664
6307909825,1220,0.5907572383073497
6307909835,1220,0
6307909835,2010,1
6307909842,1220,0.6809464061659796
6307909842,2010,0.8446806602081091
6307909844,1220,0.9813531444623089
6307909844,2010,0.18740849194729137
6307909850,1220,0
6307909870,1220,0.9957298817128153
6307909870,2010,0.9866242413022777
6307909875,2010,0.38461538461538464
6307909882,1220,1
6307909884,1220,1
6307909884,2010,0.9791920917744691
6307909885,1220,0
6307909885,2010,0
6307909887,1220,0.6500628253455394
6307909887,2010,1
6307909891,1220,0.8117130952303232
6307909891,2010,0.8018320336709814
6308000020,1220,0.35604770017035775
6308000020,2010,1
6309000010,1220,0.01697332762801312
6309000010,2010,0.9988949027388832
6309000020,1220,0
6310101000,1220,0
6310102010,1220,0.8940336023283503
6310102010,2010,0.9630193095377414
6310102020,1220,1
6310102020,2010,0.9472088647292495
6310102030,1220,1
6310102030,2010,0.3406901879989699
6310902000,1220,0.38457689741879203
6310902000,2010,0.7109811783597934
6401100000,1220,0.8870365117315719
6401100000,2010,1
6401926000,1220,0
6401926000,2010,1
6401929030,1220,1
6401929030,2010,1
6401929060,1220,1
6401929060,2010,1
6401993000,2010,1
6401996000,1220,1
6401999000,1220,0.21107067611568664
6401999000,2010,0.9912343887913805
6402199031,2010,0.9098786828422877
6402914010,2010,1
6402914050,2010,0
6402915020,1220,1
6402915050,1220,1
6402915090,1220,1
6402916090,1220,0
6402918051,2010,1
6402919005,2010,0
6402919035,2010,1
6402919045,2010,1
6402919065,2010,0.9985096553045626
6402919095,2010,1
6402992730,2010,0
6402992760,2010,0.7475728155339806
6402993165,1220,0
6402993165,2010,0.9728647158371345
6402993177,2010,1
6402997930,2010,1
6402998061,2010,1
6402998091,2010,1
6402999005,2010,0
6402999035,2010,1
6402999065,2010,1
6402999095,2010,0
6403192000,1220,0.9722573868074447
6403192000,2010,1
6403194090,2010,1
6403197091,1220,1
6403197091,2010,0
6403200000,2010,0.8729921553978334
6403403090,2010,1
6403406000,1220,0.818257201047425
6403406000,2010,1
6403511100,2010,0
6403513015,2010,1
6403513030,1220,1
6403513030,2010,0.9659682804243669
6403513060,1220,1
6403513060,2010,0.9255459904715699
6403513071,2010,1
6403516015,2010,1
6403516030,2010,0.9976191500652583
6403516060,2010,1
6403519015,2010,1
6403519030,1220,0
6403519030,2010,0.998232403696188
6403519041,2010,1
6403593040,2010,1
6403593060,2010,1
6403596060,1220,0.7379683159396351
6403596060,2010,1
6403596080,2010,0.4310099573257468
6403599045,1220,0.6468937196247598
6403599045,2010,0.9760406730125226
6403599061,1220,0.7476740907809416
6403599061,2010,0.9567467366957596
6403913010,1220,0
6403913010,2010,1
6403913025,2010,1
6403913040,1220,1
6403913040,2010,0.9378491681492983
6403913080,2010,0.9871214599543661
6403913091,2010,1
6403916010,2010,1
6403916030,1220,0
6403916040,1220,0
6403916040,2010,1
6403916075,1220,0.9963690377950157
6403916075,2010,0.9933084573460064
6403916090,2010,1
6403919045,1220,0.8535579042559204
6403919045,2010,0.9979966234294668
6403919051,1220,1
6403919051,2010,1
6403991000,1220,0
6403991000,2010,0.942823632898402
6403992030,2010,1
6403992060,2010,1
6403994010,2010,1
6403994055,2010,1
6403994080,2010,0
6403994091,1220,1
6403994091,2010,1
6403996025,2010,1
6403996065,2010,1
6403996075,1220,0
6403996075,2010,0.9885941061217961
6403996090,2010,0.9837007348029392
6403997590,2010,1
6403999005,2010,1
6403999015,1220,1
6403999031,2010,1
6403999065,1220,0.20683020683020684
6403999065,2010,0.9802569276107959
6403999071,1220,0.817651179080084
6403999071,2010,0.9914498547646563
6404112030,2010,1
6404116930,1220,0
6404117930,2010,1
6404118190,2010,1
6404119020,1220,0
6404119020,2010,1
6404119050,1220,0.3019271948608137
6404119050,2010,0.32789246279404705
6404119080,2010,1
6404192060,2010,0.9104461635370307
6404193060,2010,1
6404193960,1220,1
6404193960,2010,0.9643151173640205
6404198960,2010,0.051589638232121135
6404198990,2010,0
6404199030,1220,0
6404199030,2010,1
6404199060,1220,0
6404199060,2010,0.8260896993446589
6404199090,1220,0.16270514997170346
6404199090,2010,1
6404206040,2010,1
6404206060,2010,1
6405100030,2010,1
6405100060,1220,0
6405100060,2010,1
6405100090,1220,1
6405100090,2010,0
6405203060,2010,1
6405209060,2010,1
6405209080,2010,1
6405902000,2010,1
6405909060,1220,0
6405909060,2010,1
6406100500,2010,1
6406101000,2010,0
6406106500,2010,0.9166543435040502
6406109040,2010,1
6406109090,2010,1
6406200000,1220,0
6406200000,2010,0.8709964562234427
6406901000,2010,1
6406901510,1220,0.9990638574908238
6406901540,1220,0.5227862625182412
6406901540,2010,1
6406901550,1220,1
6406901580,1220,1
6406903060,1220,0.9867126451327154
6406903060,2010,0.9297203031725804
6406906000,2010,1
6406909000,1220,0.9937249123520147
6406909000,2010,0.9320248109440055
6504003000,1220,0.44742729306487694
6504003000,2010,0.9976159540355938
6504006000,2010,0.9990877408857726
6504009015,1220,1
6504009015,2010,0.7632318617470328
6504009045,2010,1
6504009060,2010,1
6504009075,1220,0
6504009075,2010,0.994056681768577
6505000100,1220,0
6505000100,2010,1
6505000410,1220,1
6505000410,2010,0.9891996642638491
6505000450,1220,1
6505000450,2010,1
6505000800,1220,0.5392893645163229
6505000800,2010,0.5971219711950901
6505001525,2010,1
6505001540,1220,0.36654864272466703
6505001540,2010,0.967005008168403
6505001560,1220,0
6505001560,2010,0.8798914595829763
6505002060,1220,0.9701074174426121
6505002060,2010,0.9822584045537843
6505002590,1220,0.5511043923742337
6505002590,2010,0.9987858901759836
6505003090,1220,1
6505003090,2010,1
6505004090,1220,1
6505004090,2010,0.9974852257009933
6505005090,1220,0.9165733482642777
6505005090,2010,1
6505006030,2010,0
6505006040,1220,1
6505006090,1220,0.9747799127860651
6505006090,2010,0.9681203774547309
6505007090,2010,1
6505008015,2010,0.9420955209743516
6505008045,2010,1
6505008090,1220,0.7390902556730671
6505008090,2010,0.046092276989769254
6505009050,2010,1
6505009076,2010,1
6505009089,1220,0.9536754763368163
6505009089,2010,0.794437169760418
6506103030,1220,0
6506103045,1220,0
6506103045,2010,0.974975737686571
6506103075,1220,0.9885510197269601
6506103075,2010,0.6745650997166116
6506106030,1220,0
6506106045,1220,0.18489173495414338
6506106045,2010,0.052374301675977654
6506106075,1220,0.8460655967997646
6506106075,2010,0.48751795303849993
6506910045,2010,0
6506910060,1220,1
6506910060,2010,0.5517290859520735
6506993000,1220,0.99558663659522
6506993000,2010,1
6506996000,1220,0.7426597582037997
6506996000,2010,0.9944389237119706
6507000000,1220,0.5296875608282287
6507000000,2010,0.9725931127990042
6601100000,1220,0.9573925099795838
6601100000,2010,0.981300089047195
6601990000,1220,0
6601990000,2010,0.9585906414849756
6602000000,1220,0.1576464724677151
6602000000,2010,0.5930811348929815
6603209000,1220,1
6603904100,1220,1
6603908100,1220,0.13058859947817628
6603908100,2010,1
6701006000,2010,1
6702102000,1220,0
6702102000,2010,1
6702104000,1220,0
6702104000,2010,0.7089434557332732
6702903500,1220,1
6702903500,2010,1
6702906500,1220,0
6702906500,2010,1
6704110000,1220,0
6704190000,1220,0.9291598106601289
6704190000,2010,0
6704200000,1220,0.7055295881471029
6704200000,2010,1
6801000000,1220,1
6801000000,2010,1
6802100000,1220,1
6802100000,2010,1
6802211000,2010,1
6802215000,2010,1
6802230000,1220,0.824376652814507
6802230000,2010,1
6802291000,2010,1
6802299000,1220,1
6802299000,2010,1
6802910500,1220,1
6802910500,2010,0.9835477150520581
6802911500,1220,0.9909364210214829
6802911500,2010,1
6802912000,2010,1
6802912500,2010,1
6802920000,1220,1
6802920000,2010,1
6802930010,1220,1
6802930010,2010,1
6802930025,1220,1
6802930035,1220,0.9974593845610185
6802930060,1220,1
6802930090,1220,1
6802930090,2010,1
6802990030,1220,1
6802990030,2010,1
6802990050,1220,1
6802990070,1220,1
6802990070,2010,1
6802990090,1220,1
6802990090,2010,0.9945235310646506
6803001000,1220,1
6803005000,1220,1
6804100000,1220,1
6804100000,2010,1
6804210010,1220,1
6804210020,1220,1
6804210090,1220,0.6235149130298476
6804210090,2010,0.5478137779175841
6804221000,2010,0.9730583777572527
6804224000,1220,1
6804224000,2010,0.9831808707735062
6804226000,1220,1
6804226000,2010,0.3377107047334702
6804230000,2010,1
6804300000,1220,1
6804300000,2010,1
6805100000,1220,0.8802364950224872
6805100000,2010,1
6805200000,1220,0.9698388918676004
6805200000,2010,0.970916220007914
6805301000,1220,0.9778282148582859
6805301000,2010,0.9566595238897696
6805305000,1220,0.9926956727708774
6805305000,2010,0.9773271420650046
6806100020,1220,1
6806100040,1220,1
6806100060,1220,1
6806100090,1220,0.8650960174250145
6806100090,2010,0.8437773844580502
6806200000,1220,0.9717454309648902
6806200000,2010,1
6806900010,1220,1
6806900020,1220,1
6806900090,1220,0.9559840912469229
6806900090,2010,0.8697512751739036
6807100000,1220,0.9996593408604039
6807100000,2010,1
6807900010,1220,0.9990795226994089
6807900050,1220,1
6807900050,2010,0.07759372275501308
6808000000,1220,0.9632512476342748
6808000000,2010,1
6809110010,1220,1
6809110010,2010,0.999347662850016
6809110080,1220,1
6809110080,2010,0.8698306878452696
6809190000,1220,0.9946028616507201
6809190000,2010,1
6809900000,1220,1
6809900000,2010,0.985628036722239
6810110070,1220,1
6810110070,2010,1
6810191200,1220,1
6810191400,1220,1
6810191400,2010,0.9704147613772993
6810195000,1220,0.9964321051869987
6810195000,2010,1
6810910000,1220,0.9988462168473823
6810910000,2010,1
6810990020,1220,1
6810990040,1220,1
6810990040,2010,1
6810990080,1220,0.9954657238070237
6810990080,2010,0.9986906276278356
6811820000,1220,1
6811820000,2010,1
6811899000,2010,1
6813810050,1220,0.7790950868934916
6813810050,2010,0.9956482774431545
6813890050,1220,0
6813890050,2010,1
6815110000,1220,1
6815110000,2010,0.988274506339404
6815120000,1220,0.274007844460377
6815120000,2010,0
6815130000,1220,0.13716192986477194
6815130000,2010,0.2965646022305593
6815190000,1220,0.6831959416613824
6815190000,2010,0.9356599814755306
6815200000,1220,1
6815200000,2010,1
6815910071,1220,1
6815910071,2010,1
6815992000,1220,0.504320842540787
6815994170,1220,0.9925041901496701
6815994170,2010,0.9345159975120603
6901000000,2010,1
6902101000,1220,1
6902101000,2010,1
6902201010,1220,1
6902201010,2010,1
6902201020,1220,1
6902201020,2010,1
6902205010,1220,1
6902205020,1220,1
6902205020,2010,1
6902901010,2010,1
6902905020,1220,1
6903100000,2010,0.99609845065115
6903200000,1220,0.9930787635769014
6903200000,2010,0.9900483715157434
6903900010,2010,1
6903900050,1220,0.9857032411537318
6903900050,2010,0.9989986708290405
6904100010,1220,1
6904100010,2010,1
6904100020,2010,1
6904100040,1220,1
6904100040,2010,1
6905100000,2010,1
6905900050,2010,1
6907211005,2010,1
6907211051,1220,1
6907211051,2010,1
6907212000,2010,1
6907214000,1220,1
6907214000,2010,1
6907219011,1220,1
6907219011,2010,1
6907219051,1220,1
6907219051,2010,1
6907221011,2010,1
6907221051,2010,1
6907222000,2010,1
6907223000,2010,1
6907224000,2010,1
6907229011,2010,1
6907229051,2010,1
6907231011,2010,1
6907231051,2010,1
6907233000,2010,1
6907234000,2010,1
6907239011,2010,1
6907239051,2010,1
6907301005,2010,1
6907302000,2010,1
6907309011,1220,1
6907309011,2010,1
6907309051,2010,1
6907401011,2010,1
6907401051,2010,1
6907402000,2010,1
6907404000,2010,1
6907409011,2010,1
6907409051,1220,1
6907409051,2010,1
6909112000,1220,0
6909120000,1220,1
6909120000,2010,0.9926061085306297
6909195010,1220,1
6909195010,2010,1
6909195095,1220,1
6909195095,2010,1
6909900000,1220,1
6909900000,2010,1
6910100005,2010,1
6910100010,2010,1
6910100015,2010,0.9990188002866832
6910100020,1220,1
6910100020,2010,0.9869714955348855
6910100030,2010,1
6910100050,2010,0.963848745393217
6910900000,2010,1
6911101000,2010,0.9828697525534011
6911103550,2010,1
6911103750,1220,1
6911104100,2010,1
6911105800,2010,0.8305601887636793
6911108010,2010,0.9117844628819375
6911108090,2010,1
6911900010,2010,1
6911900050,2010,0.8551326082808625
6912001000,2010,1
6912002000,2010,1
6912003910,1220,1
6912004400,1220,1
6912004400,2010,0.8839934727785195
6912004500,2010,0.9298098140170221
6912004810,1220,1
6912004810,2010,1
6912004890,2010,1
6912005000,1220,0
6912005000,2010,0.9966780979720037
6913105000,2010,1
6913902000,2010,1
6913903000,2010,0.9848252712508879
6913905000,1220,1
6913905000,2010,0.9970758194696151
6914904100,2010,1
6914908000,1220,0.9434822598177207
6914908000,2010,1
7001001000,1220,1
7001002000,1220,1
7001002000,2010,1
7001005100,1220,0.9908399013184562
7001005100,2010,0.5948853949611669
7002101000,1220,1
7002205000,2010,1
7002320000,1220,1
7002390090,1220,0
7003120000,2010,1
7003190000,2010,1
7004900500,1220,1
7004901000,2010,1
7004905000,2010,1
7005104000,2010,1
7005108000,1220,1
7005108000,2010,1
7005211010,1220,1
7005211010,2010,1
7005211030,2010,0.9531578617272595
7005212000,2010,1
7005291810,2010,1
7005291850,2010,1
7005292500,2010,0.9827868197171276
7005300000,1220,1
7006001000,1220,1
7006001000,2010,1
7006002000,1220,1
7006004010,1220,1
7006004050,1220,0.9839285418474848
7006004050,2010,1
7007110010,1220,0.5314365014800484
7007110010,2010,0.929101464800125
7007110090,1220,1
7007110090,2010,0.7094635812761804
7007190000,1220,0.9910635816586651
7007190000,2010,0.9929882915202977
7007211110,2010,0.9865566807586318
7007211190,1220,0.4888698630136986
7007215100,1220,0.8940103293312764
7007215100,2010,1
7007290000,1220,0.997818247166108
7007290000,2010,1
7008000000,1220,1
7008000000,2010,0.9080256432586749
7009100000,1220,0.3456208983502594
7009100000,2010,0.9600508592928514
7009911010,2010,0.5078352477785212
7009911090,1220,1
7009911090,2010,0.9703988377620936
7009915010,1220,1
7009915091,1220,1
7009915095,1220,1
7009915095,2010,0.9920646436798288
7009921010,2010,1
7009921090,1220,0.09908776344762504
7009921090,2010,1
7009925010,1220,1
7009925010,2010,1
7009925091,1220,1
7009925095,1220,0.39866594890600704
7009925095,2010,0.975973487986744
7010100000,1220,1
7010100000,2010,1
7010202000,2010,1
7010203000,2010,1
7010900520,2010,1
7010900540,1220,1
7010900540,2010,0.6859289802676171
7010902010,1220,1
7010902020,2010,1
7010903010,2010,1
7010903020,1220,1
7010903020,2010,1
7010905005,1220,1
7010905009,1220,0.9961296287668926
7010905009,2010,0.9827338202578194
7010905015,1220,1
7010905015,2010,0.9363303498779495
7010905019,1220,1
7010905019,2010,1
7010905025,1220,1
7010905025,2010,1
7010905029,1220,1
7010905029,2010,0.9259305413365059
7010905035,2010,1
7010905039,1220,1
7010905039,2010,0.9979748935108019
7010905045,2010,1
7010905049,2010,1
7010905055,1220,1
7010905055,2010,0.9783262446524112
7011101000,2010,1
7011201000,1220,1
7013101000,1220,1
7013105000,2010,1
7013282010,2010,1
7013282090,2010,1
7013283000,2010,1
7013284000,2010,1
7013285090,2010,1
7013286090,2010,1
7013370500,2010,1
7013371001,2010,1
7013372010,1220,0
7013372010,2010,1
7013372090,2010,1
7013373000,2010,1
7013374000,2010,1
7013375090,2010,1
7013376090,2010,0.9857930782435921
7013421000,1220,0
7013491000,1220,1
7013491000,2010,1
7013492090,2010,1
7013493000,1220,0
7013493000,2010,1
7013494000,2010,1
7013495090,2010,1
7013496090,1220,1
7013496090,2010,0.9881004323509579
7013915000,1220,0
7013915000,2010,1
7013991000,1220,1
7013991000,2010,1
7013992000,1220,1
7013992000,2010,1
7013993500,1220,1
7013993500,2010,1
7013994001,2010,1
7013995090,2010,1
7013996000,2010,1
7013997000,1220,1
7013997000,2010,1
7013998090,2010,1
7013999090,1220,0.937564869785952
7013999090,2010,0.9845107727575472
7015905000,1220,1
7016100000,1220,1
7016100000,2010,0.9939305686672549
7016901010,2010,1
7016901050,1220,1
7016905000,1220,1
7016905000,2010,1
7017103000,1220,0
7017106000,2010,0.9941239265845531
7017200000,1220,0.9523661200970032
7017200000,2010,0.586465646748628
7017905000,1220,1
7017905000,2010,1
7018102000,2010,1
7018200000,1220,1
7018905000,1220,1
7018905000,2010,1
7019110000,2010,1
7019120080,1220,1
7019120080,2010,0.9997897035661468
7019130500,1220,1
7019131540,1220,1
7019131580,1220,1
7019131580,2010,1
7019132400,1220,1
7019133500,1220,1
7019140000,2010,1
7019150000,1220,1
7019150000,2010,1
7019193000,2010,1
7019197000,1220,1
7019197000,2010,0
7019199100,1220,0.6363784788505978
7019199100,2010,0.9954316192664595
7019610500,1220,1
7019611000,1220,1
7019611000,2010,1
7019613000,1220,1
7019613000,2010,1
7019614060,1220,0.7080089108839045
7019614060,2010,1
7019619060,2010,0.7138047138047138
7019624060,2010,1
7019631510,2010,1
7019639060,1220,0.98817028338308
7019639060,2010,1
7019640500,1220,1
7019640500,2010,1
7019641510,2010,1
7019641590,1220,0.07865092748735245
7019641590,2010,1
7019644030,1220,1
7019644060,1220,1
7019644060,2010,1
7019649060,1220,1
7019649060,2010,1
7019659090,2010,1
7019663000,1220,1
7019663000,2010,1
7019664010,1220,1
7019664010,2010,1
7019664021,1220,1
7019664096,1220,0.7837311251826595
7019669060,1220,0.03166260329924327
7019669060,2010,1
7019693000,2010,0.8437305926087907
7019694010,2010,0
7019699010,2010,1
7019699060,1220,0.6789437786222352
7019699060,2010,0
7019739090,1220,1
7019801010,1220,0.9992705600356626
7019801010,2010,0.4034057186747198
7019801020,1220,0.7837506804572673
7019801020,2010,1
7019801090,1220,0.9900530021988386
7019801090,2010,0.8637150026324036
7019809000,1220,0.2549069266810181
7019809000,2010,1
7019901100,1220,0.9427772336720983
7019901100,2010,0.6631524640541935
7019905120,1220,0
7019905120,2010,1
7019905140,1220,0.8254775180523062
7019905140,2010,0.9604504899714661
7019905150,1220,0.8706728457818035
7019905150,2010,0.9579845546814876
7020006000,1220,0.950597405021936
7020006000,2010,0.8883271612374243
7102310000,1220,0
7102390010,1220,0.9459629907126417
7102390010,2010,0
7102390050,1220,0.5913737651262405
7103102000,2010,1
7103104000,2010,1
7103910010,1220,0
7103910020,1220,0
7103910030,1220,0
7103991000,1220,0
7103995000,1220,0
7104210000,1220,1
7104911000,1220,0.6927845033151575
7104915000,1220,0
7104991000,1220,0
7104991000,2010,1
7106100000,1220,1
7106911010,1220,0.9996976199115596
7106911010,2010,0.999989917395752
7106911020,2010,0.6800084071974681
7106915000,1220,1
7106921000,1220,0
7106925000,1220,0.7983892231357415
7106925000,2010,0.44833653448103905
7107000000,2010,1
7108110000,2010,0.7506108764419526
7108121013,1220,1
7108121013,2010,1
7108121017,1220,0.0010988845597834655
7108121017,2010,0.2756689625726192
7108121020,2010,0.613886549681232
7108125010,1220,1
7108125050,1220,0.9886494025861207
7108125050,2010,1
7108137000,1220,0.9979643620983077
7108137000,2010,0.9979373021974391
7109000000,2010,1
7110110010,1220,1
7110190000,1220,1
7110290000,1220,1
7110290000,2010,1
7112300100,1220,1
7112910100,1220,0.6233032766710338
7112910100,2010,1
7112920100,1220,0.784042214183808
7112920100,2010,1
7112990100,1220,0.8353510488160231
7112990100,2010,0.9963118197729566
7113111000,2010,0.3678441886137833
7113112000,2010,1
7113115000,1220,0.996539803527773
7113115000,2010,0.9446487609561484
7113191000,1220,0.9502164502164502
7113192500,1220,0.9110714922446069
7113192500,2010,0.9441092375859381
7113192900,1220,0.5894337595840521
7113192900,2010,0.9983582633560146
7113193000,1220,0
7113193000,2010,1
7113195021,1220,0
7113195021,2010,1
7113195025,1220,0.990308117477279
7113195025,2010,1
7113195030,1220,1
7113195030,2010,0.2604008378167481
7113195045,1220,0.3107366679414037
7113195045,2010,0.9760139761084092
7113195091,1220,0.9929936161707832
7113195091,2010,0.9847203716867478
7113195095,1220,0.9628573018172906
7113195095,2010,0.9333387134747866
7113205000,1220,0.5872892163808984
7113205000,2010,0.5947488677296863
7114117000,1220,1
7114190000,1220,1
7114200060,2010,0
7115900530,1220,1
7115900560,1220,0.9920139629876964
7115900560,2010,1
7115900590,1220,1
7115904000,2010,1
7115906000,1220,1
7115906000,2010,0.9667873087425772
7116102500,1220,0.9731051572514533
7116200500,1220,0.4858025785860837
7116200500,2010,1
7116201500,2010,0.5444321940463065
7116203500,2010,1
7116204000,2010,1
7116205000,1220,1
7116205000,2010,0.7993123532656805
7117190500,2010,1
7117191500,2010,1
7117199000,1220,0.923851553831503
7117199000,2010,0.8868925236477767
7117902000,2010,1
7117903000,2010,0.8873468502656402
7117905500,2010,0
7117907500,2010,1
7117909000,1220,0.9534387448174945
7117909000,2010,0.50304134162686
7118100000,1220,0.9236364416598721
7118100000,2010,0.8560918177689159
7118900011,1220,0.9937715579948044
7118900019,1220,0.8807545492208597
7118900019,2010,0.7291051574347448
7118900020,1220,0
7118900055,1220,0.8651503294246915
7118900055,2010,0.759924450944939
7201100000,1220,1
7202115000,1220,1
7202195000,2010,1
7202215000,1220,0.9985442234930929
7202290010,1220,1
7202290010,2010,1
7202290050,1220,1
7202300000,2010,1
7202910000,1220,1
7202920000,1220,0.6145951541023781
7202938000,1220,0.9220681353707305
7204100000,1220,1
7204100000,2010,1
7204210000,1220,0.9892147937357693
7204210000,2010,0.9971735951760432
7204290000,1220,0.836254007571555
7204290000,2010,0.9325852205496507
7204300000,1220,0.9846501767647969
7204300000,2010,1
7204410020,1220,1
7204410020,2010,1
7204410040,1220,1
7204410060,1220,1
7204410060,2010,1
7204410080,1220,0.9745982924113061
7204410080,2010,0.9997557429504518
7204490020,1220,1
7204490040,1220,1
7204490040,2010,1
7204490060,1220,1
7204490070,1220,0.9974792259204927
7204490080,1220,0.9889695125899317
7204490080,2010,0.9639360919723202
7204500000,1220,1
7205100000,1220,1
7205210000,1220,1
7205290000,1220,1
7205290000,2010,1
7206100000,1220,1
7207110000,1220,1
7207110000,2010,1
7207120050,2010,1
7207200090,1220,1
7208103000,1220,1
7208103000,2010,1
7208106000,1220,1
7208106000,2010,1
7208253000,1220,1
7208253000,2010,1
7208256000,1220,1
7208256000,2010,1
7208260030,1220,1
7208260060,1220,0.9654563259445066
7208260060,2010,1
7208270040,1220,1
7208270045,1220,1
7208270060,1220,0.97476131831503
7208270060,2010,1
7208360030,1220,1
7208360060,1220,1
7208370030,1220,1
7208370030,2010,1
7208370060,1220,1
7208370060,2010,1
7208380015,1220,1
7208380015,2010,1
7208380030,1220,0.9805369639455884
7208380090,1220,0.8062807635488637
7208380090,2010,1
7208390020,1220,1
7208390025,1220,1
7208390025,2010,1
7208390030,1220,1
7208390090,1220,1
7208390090,2010,1
7208403060,1220,1
7208510030,1220,1
7208510045,1220,1
7208510060,1220,0.9363799665960749
7208510060,2010,1
7208520000,1220,1
7208530000,1220,1
7208530000,2010,1
7208540000,1220,1
7208540000,2010,1
7208900000,1220,1
7209150000,1220,1
7209160040,1220,1
7209160045,1220,1
7209160060,1220,1
7209160070,1220,1
7209160070,2010,1
7209160091,1220,1
7209160091,2010,1
7209170040,1220,1
7209170045,1220,1
7209170060,1220,1
7209170060,2010,1
7209170070,1220,0.9990392372515755
7209170091,1220,0.9804857342106061
7209170091,2010,1
7209181560,2010,1
7209182520,1220,1
7209186020,1220,0.9567718814777212
7209186090,1220,0
7209260000,1220,0.9815363283079225
7209270000,2010,1
7209280000,2010,1
7209900000,1220,1
7210110000,1220,1
7210120000,1220,0.9765197195267483
7210120000,2010,1
7210300030,1220,0.29777079004997475
7210410000,2010,1
7210490040,1220,1
7210490045,1220,0.9971173329647991
7210490091,1220,0.9995497880094202
7210490091,2010,1
7210490095,1220,0.9985336224966879
7210490095,2010,1
7210500020,1220,0.999144349534487
7210500090,1220,1
7210610000,1220,1
7210610000,2010,1
7210703000,1220,1
7210706060,1220,0.9928985472096238
7210706060,2010,1
7210706090,1220,1
7210706090,2010,1
7210909000,1220,1
7210909000,2010,1
7211140030,1220,1
7211140045,1220,0.9768574229178455
7211140045,2010,1
7211140090,1220,1
7211191500,1220,1
7211192000,1220,1
7211192000,2010,1
7211194500,1220,1
7211196000,1220,1
7211196000,2010,1
7211197560,1220,1
7211197590,1220,1
7211197590,2010,1
7211231500,1220,1
7211232000,1220,1
7211233000,1220,1
7211233000,2010,1
7211234500,1220,1
7211236030,1220,1
7211236060,1220,1
7211236060,2010,1
7211236090,1220,1
7211236090,2010,1
7211292090,2010,1
7211294500,1220,1
7211296080,1220,1
7211900000,1220,0
7212100000,1220,1
7212200000,1220,1
7212301030,2010,1
7212301090,1220,1
7212305000,1220,0.9150352362824018
7212305000,2010,1
7212401000,1220,1
7212401000,2010,1
7212405000,1220,1
7212500000,1220,1
7212500000,2010,1
7213913015,1220,1
7213913020,1220,1
7213913093,1220,1
7213913093,2010,1
7213914500,1220,1
7213916000,1220,1
7213990030,1220,1
7213990060,1220,1
7214200000,1220,1
7214200000,2010,1
7214300080,1220,1
7214910016,1220,1
7214910016,2010,1
7214910020,2010,1
7214910090,1220,1
7214990016,1220,1
7214990016,2010,1
7214990031,1220,1
7214990045,1220,1
7214990060,1220,1
7214990060,2010,1
7214990075,1220,1
7214990090,1220,1
7215100010,1220,1
7215100080,1220,1
7215500016,1220,1
7215500016,2010,1
7215500018,1220,1
7215500020,1220,1
7215500061,1220,1
7215500063,1220,1
7215500065,1220,1
7215500090,1220,1
7215500090,2010,1
7215903000,1220,1
7215905000,1220,1
7215905000,2010,0.4965675057208238
7216100010,1220,0.9937961683560638
7216100010,2010,1
7216100050,1220,1
7216210000,1220,1
7216210000,2010,1
7216310000,1220,1
7216310000,2010,0.9939872620632579
7216320000,1220,1
7216320000,2010,1
7216330030,1220,1
7216330060,1220,0.9367557362765031
7216330090,1220,0.9987231673937274
7216330090,2010,1
7216400010,1220,1
7216400010,2010,1
7216500000,1220,1
