hts10,country,s232_annex,months,realized_vw,T_full_vw,T_us_vw,T_exit_vw,share_full,share_us_origin,share_exit,share_unexplained,share_ambiguous,z0_raw_vw,u_raw_vw,any_partial_month,con_val
8544422000,4099,annex_1b,2,0.20138237050942914,0.25,0.10000000000000002,0.10000000000000002,0.4939272406633103,0,0,0.5060727593366897,0,0.3241175299371392,0.3241175299371392,TRUE,210942
8427108095,5330,annex_1b,1,0.24999881481200548,0.25,0.1,0.1,1,0,0,0,0,7.901253296823304e-6,7.901253296823304e-6,FALSE,210937
9401999085,2470,annex_1b,2,0.09191417106973127,0.25,0.10000000000000002,0.10000000000000002,0,1,0,0,1,1.0539055262017918,1.0539055262017918,TRUE,210838
7406100000,4550,annex_1a,1,0.5,0.5,0.1,0.1,1,0,0,0,0,0,0,FALSE,210800
7615105040,4850,annex_1b,2,0.28099550088273817,0.281,0.13100000000000006,0.131,1,0,0,0,0,2.9994115078786803e-5,2.999411507878681e-5,TRUE,210708
7419805050,4039,annex_1a,2,0.48583284273695804,0.5,0.10000000000000002,0.10000000000000002,1,0,0,0,0,0.035417893157604914,0.035417893157604914,TRUE,210628
8474900010,5830,annex_3,2,0.1388435167423221,0.15,0.1,0.1,1,0,0,0,0.6478841807373079,0.22312966515355814,0.22312966515355814,TRUE,210604
8483308040,5490,annex_1b,2,0.26662456313630145,0.28811359064704345,0.13811359064704345,0.03811359064704348,0.8584941498252545,0,0.14150585017474548,0,0,0.08595611004296785,0.1432601834049464,TRUE,210592
8431499020,4330,annex_1b,2,0.23633374825400746,0.25,0.10000000000000002,0.10000000000000002,1,0,0,0,0,0.09110834497328361,0.09110834497328361,TRUE,210482
8536904000,4490,annex_1b,2,0.1000152092700501,0.25,0.10000000000000002,0.10000000000000002,0,1,0,0,1,0.9998986048663328,0.9998986048663328,TRUE,210398
8504210060,4010,annex_1b,1,0.17834158415841583,0.25,0.1,0.1,0,0,0,1,0,0.4777227722772278,0.4777227722772278,FALSE,210080
8544429090,5200,annex_1b,2,0.2529922586911189,0.26255858785840724,0.11255858785840725,0.11255858785840725,1,0,0,0,0,0.06377552778192226,0.06377552778192226,TRUE,210042
8479905500,5700,annex_1b,2,0.3222316918139876,0.325,0.175,0.075,1,0,0,0,0,0.011073232744049633,0.018455387906749388,TRUE,210029
7210490040,2050,annex_1a,1,0.5000047629934461,0.5,0.1,0.1,1,0,0,0,0,-1.1907483615236636e-5,-1.1907483615236636e-5,FALSE,209952
7219330080,5700,annex_1a,2,0.7500011908788209,0.75,0.35,0.35,1,0,0,0,0,-2.977197052301218e-6,-2.977197052301218e-6,TRUE,209929
8430390080,5880,annex_1b,2,0.10000238225695024,0.25,0.1,0.1,0,1,0,0,1,0.9999841182869985,0.9999841182869985,TRUE,209885
7309000030,4700,annex_1a,2,0.5000047648090264,0.5,0.10000000000000002,0.10000000000000002,1,0,0,0,0,-1.1912022566117009e-5,-1.1912022566117009e-5,TRUE,209872
7606123096,4099,annex_1a,2,0.5299950445041646,0.53,0.13000000000000003,0.13,1,0,0,0,0,1.2388739588830878e-5,1.2388739588830878e-5,TRUE,209868
8515902000,4120,annex_1b,2,0.16480018299482468,0.2621895741574473,0.1121895741574473,0.11218957415744732,0,0,0.69479417847714,0.3052058215228601,0.69479417847714,0.6492626077508177,0.6492626077508176,TRUE,209842
7318152030,5520,annex_1a,2,0.5000810141059855,0.5,0.10000000000000002,0.10000000000000002,1,0,0,0,0,-2.025352649637641e-4,-2.025352649637641e-4,TRUE,209840
7306401015,5830,annex_1a,1,0.5000119191216084,0.5,0.10000000000000002,0,1,0,0,0,0,-2.3838243216722788e-5,-2.979780402090349e-5,TRUE,209747
7604293030,4759,annex_1a,2,0.5260048633957946,0.526,0.12600000000000003,0.126,1,0,0,0,0,-1.2158489486462237e-5,-1.2158489486462237e-5,TRUE,209730
7223001031,5520,annex_1a,2,0,0.5,0.10000000000000002,0.10000000000000002,0,0,0,1,0,1.25,1.25,TRUE,209700
8471410150,6141,annex_1b,2,0,0.25,0.10000000000000002,0,0,0,1,0,0,1,1.666666666666667,TRUE,209683
7318290000,5590,annex_1a,2,0.22894037618482,0.5070827870271328,0.10708278702713282,0.10708278702713282,0,0,0,1,0,0.695356027105782,0.695356027105782,TRUE,209631
8215991500,4759,annex_1b,2,0.20986835513100072,0.25,0.1,0.1,1,0,0,0,0,0.26754429912666194,0.26754429912666194,TRUE,209579
8414801660,4120,annex_1b,2,0.2002835281595013,0.25,0.10000000000000002,0,0.6803864383803573,0.31961356161964266,0,0,0,0.19886588736199481,0.3314431456033247,TRUE,209503
7607196000,4210,annex_1a,2,0.5300014799043313,0.53,0.13000000000000003,0.12999999999999998,1,0,0,0,0,-3.6997608283072853e-6,-3.6997608283072853e-6,TRUE,209473
8503009550,4330,annex_1b,2,0.14565201823693696,0.27974373081102544,0.12974373081102544,0.12974373081102542,0,0.9688539851526508,0.0311460148473492,0,1,0.893944750493923,0.8939447504939233,TRUE,209465
7312101070,5490,annex_1a,2,0.31837744627392534,0.5,0.1,0,0,0,0,1,0,0.3632451074521493,0.4540563843151867,TRUE,209349
8483204040,4759,annex_1b,2,0.3389991639794578,0.2928614014682967,0.1428614014682967,0.1428614014682967,0.41461841633823004,0,0,0.58538158366177,0,-0.30758508340774016,-0.3075850834077401,TRUE,209325
8501316000,6021,annex_1b,2,0.07211455765151081,0.25952231542046644,0.10952231542046645,0.009522315420466422,0,0.46475737247481985,0.5352426275251801,0,0,0.7496310310758225,1.2493850517930376,TRUE,209292
7316000000,5800,annex_1a,2,0.5000023907087496,0.5,0.10000000000000002,0.10000000000000002,1,0,0,0,0,-5.976771873891877e-6,-5.976771873891877e-6,TRUE,209143
7615109100,5550,annex_1b,2,0.28881670667030773,0.2631872994007694,0.11318729940076941,0.11318729940076941,1,0,0,0,0,-0.17086271513025544,-0.17086271513025544,TRUE,208731
8211913000,5520,annex_1b,2,0.23688673821387504,0.25,0.1,0.1,1,0,0,0,0,0.08742174524083293,0.08742174524083293,TRUE,208720
8509802000,2010,annex_1b,2,0,0.25,0.10000000000000002,0.060295110713022175,0,0,0,1,0,1.3178363559297104,1.666666666666667,TRUE,208617
7415338010,5490,annex_1a,2,0.4943972753873459,0.526160192677364,0.12616019267736392,0.1261601926773639,0.5367055211781072,0,0,0.46329447882189284,0,0.07940729322504507,0.07940729322504507,TRUE,208470
7320205020,5520,annex_1a,2,0.5460467927714426,0.5313618183945585,0.13136181839455865,0.13136181839455868,1,0,0,0,0,-0.036712435942210304,-0.036712435942210304,TRUE,208451
8431499020,4210,annex_1b,2,0.25000239907107974,0.25,0.1,0.1,1,0,0,0,0,-1.5993807197992662e-5,-1.5993807197992662e-5,TRUE,208414
8412901000,5880,annex_1b,2,0.10000911922668958,0.25,0.10000000000000003,0.10000000000000003,0,1,0,0,1,0.999939205155403,0.999939205155403,TRUE,208351
8433905045,4351,annex_1b,2,0.24030375177604546,0.25,0.10000000000000002,0.10000000000000002,0.44782266426020506,0,0,0.5521773357397949,0,0.06464165482636346,0.06464165482636346,TRUE,208328
7216910010,4280,annex_1a,2,0.5000384024577573,0.5,0.1,0.1,1,0,0,0,0,-9.600614439317987e-5,-9.600614439317987e-5,TRUE,208320
7228608000,1220,annex_1a,1,0.5000120017474544,0.5,0.10000000000000002,0.10000000000000002,1,0,0,0,0,-3.0004368636038507e-5,-3.0004368636038507e-5,TRUE,208303
7318230000,5800,annex_1a,2,0.500021603145418,0.5,0.10000000000000002,0.10000000000000002,1,0,0,0,0,-5.400786354487249e-5,-5.400786354487249e-5,TRUE,208303
7228100030,4330,annex_1a,2,0.4808485704268307,0.5,0.1,0.1,1,0,0,0,0,0.04787857393292318,0.04787857393292318,TRUE,208209
7314420030,1220,annex_1a,2,0.22165208492483315,0.5,0.10000000000000002,0.011429524299697425,0,0,0.3364082311170047,0.6635917688829953,0,0.5697190659672815,0.6958697876879171,TRUE,208137
8504909610,1220,annex_3,2,0.08059474691518319,0.15,0.1,0.06016485861660491,0,0.7892033815170663,0.2107966184829337,0,1,0.772584670275206,1.3881050616963366,TRUE,207954
7212600000,4759,annex_1a,2,0.5000192420554364,0.5,0.10000000000000002,0.10000000000000002,1,0,0,0,0,-4.8105138590916176e-5,-4.8105138590916176e-5,TRUE,207878
8433200040,4099,annex_1b,1,0.25000481065270935,0.25,0.10000000000000002,0.10000000000000002,1,0,0,0,0,-3.2071018062351804e-5,-3.2071018062351804e-5,TRUE,207872
7306401090,5880,annex_1a,2,0.500012029351618,0.5,0.10000000000000002,0,1,0,0,0,0,-2.4058703235962514e-5,-3.0073379044953145e-5,TRUE,207825
8407909080,4759,annex_1b,2,0.10180689555614368,0.25,0.10000000000000002,0.10000000000000002,0,1,0,0,1,0.9879540296257091,0.9879540296257091,TRUE,207815
8451290010,5800,annex_1b,2,0.16858847875258676,0.25462989849765916,0.10462989849765916,0.10462989849765916,0.42621877857452234,0.5737812214254776,0,0,0.5737812214254776,0.5736094649671495,0.5736094649671495,TRUE,207790
7220207080,5570,annex_1a,2,0.5000144377923653,0.5,0.10000000000000002,0.10000000000000002,1,0,0,0,0,-3.609448091327598e-5,-3.609448091327598e-5,TRUE,207788
7217108010,1220,annex_1a,2,0.5000336923980324,0.5,0.10000000000000002,6.353895988324477e-4,1,0,0,0,0,-6.747053621861823e-5,-8.423099508092038e-5,TRUE,207762
7409115050,5330,annex_1a,1,0.5100046219620229,0.5099999816318547,0.10999998163185468,0.10999998163185463,1,0,0,0,0,-1.160082542056573e-5,-1.160082542056573e-5,FALSE,207704
8481903000,5600,annex_1b,2,0.1499954255006669,0.2844461625854121,0.13444616258541212,0.1344461625854121,0,1,0,0,1,0.8963382472316346,0.8963382472316347,TRUE,207673
8215993500,5600,annex_1b,2,0.37772372603795396,0.318,0.168,0.168,0.13988536749831423,0,0,0.8601146325016857,0,-0.39815817358635963,-0.39815817358635963,TRUE,207620
7216990090,4759,annex_1a,2,0.1508775985973836,0.5,0.10000000000000002,0.10000000000000002,0.033133922894630366,0.9668660771053696,0,0,0.9668660771053696,0.872806003506541,0.872806003506541,TRUE,207612
8483405010,3330,annex_1b,1,0.125,0.2707435505403268,0.12074355054032679,0.020743550540326786,0,1,0,0,0,0.5829742021613071,0.9716236702688452,FALSE,207488
7305191030,5520,annex_1a,2,0,0.5,0.10000000000000002,0.10000000000000002,0,0,0,1,0,1.25,1.25,TRUE,207443
8433200060,4210,annex_1b,1,0.0309874228086329,0.25,0.1,0.1,0,0,0,1,0,1.4600838479424476,1.4600838479424476,FALSE,207439
8471609030,4120,annex_1b,2,0.04917368918371676,0.25,0.10000000000000002,0,0,0.3296661974275411,0.6703338025724589,0,0,0.803305243265133,1.3388420721085548,TRUE,207428
7326200020,5700,annex_1b,2,0.5542474897032014,0.539,0.38900000000000007,0.289,1,0,0,0,0,-0.06098995881280539,-0.10164993135467569,TRUE,207346
8482200064,5880,annex_1b,2,0.3028909710227437,0.2947648929902344,0.1447648929902344,0.1447648929902344,1,0,0,0,0,-0.05417385355006214,-0.05417385355006214,TRUE,207266
7305111030,5330,annex_1a,1,0.5000024131390596,0.5,0.1,0.1,1,0,0,0,0,-6.032847648940187e-6,-6.032847648940187e-6,FALSE,207199
7306305027,5490,annex_1a,2,0.49611965366461064,0.5,0.10000000000000002,0,1,0,0,0,0,0.007760692670778732,0.009700865838473417,TRUE,207198
8412210075,6141,annex_1b,2,0.21149920124326124,0.25,0.10000000000000002,0,1,0,0,0,0,0.15400319502695503,0.2566719917115918,TRUE,207197
8482993500,4890,annex_1b,2,0.325889452087859,0.33601733942546474,0.18601733942546475,0.18601733942546478,0.901742698527637,0,0,0.09825730147236302,0,0.06751924891737134,0.06751924891737134,TRUE,207150
8516908050,4359,annex_1b,2,0.15218430314236472,0.25,0.10000000000000002,0.10000000000000002,0.41834631186123195,0.581653688138768,0,0,0.581653688138768,0.6521046457175685,0.6521046457175685,TRUE,207137
7318154000,4120,annex_1a,2,0.2819774881573801,0.25,0.10000000000000003,0.10000000000000003,0.827592700793371,0,0,0.17240729920662898,0,-0.21318325438253402,-0.21318325438253402,TRUE,207091
8414596560,5650,annex_1b,2,0.12299906804255134,0.2651936935689801,0.1151936935689801,0.015193693568980107,0,1,0,0,0,0.568778502105715,0.9479641701761917,TRUE,207091
7208103000,6141,annex_1a,1,0.5000072445919121,0.5,0.10000000000000003,0.10000000000000003,1,0,0,0,0,-1.811147978036942e-5,-1.811147978036942e-5,TRUE,207051
9406900130,4099,annex_1b,1,0.2789922622900144,0.27880154496248155,0.1288015449624815,0.1288015449624815,1,0,0,0,0,-0.0012714488502189403,-0.0012714488502189403,TRUE,207038
8302500000,4370,annex_1b,2,0.07008898808661121,0.25,0.1,0.1,0,1,0,0,1,1.1994067460892588,1.1994067460892588,TRUE,206994
7306305031,5600,annex_1a,2,0.5000048325987784,0.5,0.10000000000000002,0,1,0,0,0,0,-9.665197556697728e-6,-1.208149694587216e-5,TRUE,206928
8607215000,4010,annex_1b,2,0.2846473630782617,0.289,0.13899999999999996,0.139,1,0,0,0,0,0.02901757947825508,0.029017579478255073,TRUE,206870
7307215000,5200,annex_1a,1,0.5560003480985118,0.5,0.10000000000000002,0.10000000000000002,0,0,0,1,0,-0.1400008702462796,-0.1400008702462796,TRUE,206838
7217108030,5700,annex_1a,2,0.7500024193158175,0.75,0.3499999999999999,0.3499999999999999,1,0,0,0,0,-6.048289543675488e-6,-6.048289543675488e-6,TRUE,206670
8504909610,6021,annex_3,1,0.1,0.15,0.1,0.1,0,1,0,0,1,1,1,FALSE,206580
7321113020,5700,annex_1b,2,0.404613641425929,0.5,0.3499999999999999,0.3499999999999999,0.3820393379753823,0.6179606620246177,0,0,0.6179606620246177,0.6359090571604736,0.6359090571604736,TRUE,206518
8607215000,4759,annex_1b,2,0.2291320623144682,0.2889999999999999,0.13899999999999998,0.139,0,0,0,1,0,0.3991195845702119,0.3991195845702118,TRUE,206501
8482105052,4870,annex_1b,2,0.32211526816294694,0.33998198938846946,0.1899819893884695,0.1899819893884695,0,0,0,1,0,0.11911147483681683,0.11911147483681683,TRUE,206423
7307915010,1220,annex_1a,2,0.4932006569226372,0.5108625744320285,0.11086257443202856,0.030612709762989458,0.5659369141107564,0,0,0.43406308588924364,0,0.03677651741050036,0.0441547937734784,TRUE,206417
7607196000,5700,annex_1a,2,0.7369841377506032,0.75,0.3499999999999999,0.3499999999999999,1,0,0,0,0,0.03253965562349209,0.03253965562349209,TRUE,206402
7419805050,4010,annex_1a,2,0.4849757751937985,0.5,0.10000000000000002,0.10000000000000002,1,0,0,0,0,0.037560562015503826,0.037560562015503826,TRUE,206400
8425420000,4120,annex_1b,2,0.22754177513416035,0.25,0.10000000000000002,0,1,0,0,0,0,0.0898328994633586,0.14972149910559765,TRUE,206283
9401999005,4210,annex_1b,2,0.09999854540517739,0.25,0.10000000000000002,0.10000000000000002,0,1,0,0,1,1.0000096972988177,1.0000096972988177,TRUE,206243
8807300030,6141,annex_1b,2,0.007443940099317195,0.25,0.10000000000000002,0,0,0,1,0,0,0.9702242396027312,1.6170403993378857,TRUE,206208
8701931000,1220,annex_1b,1,0,0.25,0.10000000000000002,0,0,0,1,0,0,1,1.666666666666667,TRUE,206132
7325100080,3010,annex_1a,2,0.09999951477745268,0.5,0.1,0.1,0,1,0,0,1,1.0000012130563682,1.0000012130563682,TRUE,206091
8515902000,5570,annex_1b,2,0.220610290584518,0.266,0.11600000000000002,0.116,0.5582989132808822,0,0,0.4417010867191178,0,0.30259806276987994,0.3025980627698801,TRUE,206033
8543901500,5490,annex_1b,2,0.10000145647329556,0.25,0.10000000000000002,0,0,1,0,0,0,0.5999941741068178,0.9999902901780298,TRUE,205977
7604210010,5330,annex_1a,2,0.5116409032816122,0.5117097377130352,0.1117097377130352,0.11170973771303523,1,0,0,0,0,1.7208607855757313e-4,1.7208607855757205e-4,TRUE,205783
7318155030,4351,annex_1a,2,0.48498901398043903,0.5,0.10000000000000003,0.10000000000000003,1,0,0,0,0,0.03752746504890236,0.03752746504890236,TRUE,205716
8431499094,4470,annex_1b,2,0.23112230509661297,0.25,0.1,0.1,0.6457703266461156,0,0,0.35422967335388444,0,0.1258512993559138,0.1258512993559138,TRUE,205666
8502110000,2250,annex_1b,2,0.09999902734143233,0.2518117346716278,0.10181173467162784,0.0018117346716277963,0,1,0,0,0,0.6072508293207819,1.0120847155346366,TRUE,205622
8427204000,5830,annex_1b,1,0.24999878336618245,0.25,0.10000000000000002,0.10000000000000002,1,0,0,0,0,8.11089211701551e-6,8.11089211701551e-6,TRUE,205485
8414904190,5830,annex_1b,1,0.144586229048648,0.25,0.1,0,0,1,0,0,0,0.42165508380540795,0.7027584730090134,TRUE,205476
8703105030,5700,annex_1b,2,0.3329584130647541,0.33210924785485796,0.18210924785485796,0.1821092478548579,0.9328064973195636,0,0,0.06719350268043646,0,-0.005661101399307672,-0.005661101399307667,TRUE,205377
7304390036,2010,annex_1a,1,0,0.5,0.1,0,0,0,1,0,0,1,1.25,FALSE,205344
7318160085,4330,annex_1a,2,0.5000511508951406,0.5,0.10000000000000002,0.10000000000000002,1,0,0,0,0,-1.27877237851736e-4,-1.27877237851736e-4,TRUE,205275
8302200000,3510,annex_1b,2,0.3069982705283414,0.28155059991174625,0.13155059991174625,0.03155059991174624,1,0,0,0,0,-0.10179068246638058,-0.16965113744396762,TRUE,205265
7318160015,5700,annex_1a,2,0.5512434465688281,0.575,0.175,0.175,0.6840710206786333,0,0,0.3159289793213666,0,0.0593913835779297,0.0593913835779297,TRUE,205236
8417900000,5490,annex_3,1,0.1500024362909906,0.15,0.1,0.13303177856077103,1,0,0,0,1,-1.4357963203984135e-4,-4.8725819812300855e-5,FALSE,205230
7412200045,4280,annex_1a,2,0.5300270004191401,0.5286791028697747,0.12867910286977471,0.12867910286977474,1,0,0,0,0,-0.0033697438734135395,-0.0033697438734135395,TRUE,205182
7407103000,3330,annex_1a,1,0.5000048755753179,0.5002977754255304,0.10029777542553045,0.10029777542553045,1,0,0,0,0,7.322496255313116e-4,7.322496255313116e-4,TRUE,205104
8536908585,4870,annex_1b,2,0.17553979987906923,0.25,0.1,0.1,0,0,0,1,0,0.49640133413953863,0.49640133413953863,TRUE,205076
7209900000,1220,annex_1a,2,0.5000292594434854,0.5,0.10000000000000002,0,1,0,0,0,0,-5.851888697071226e-5,-7.314860871339033e-5,TRUE,205062
8207306092,5800,annex_3,2,0.1130816934420626,0.15,0.10000000000000002,0.10574168739470835,0,0,1,0,1,0.8341553119565459,0.7383661311587483,TRUE,204790
8431499020,4099,annex_1b,2,0.2511319400010745,0.25,0.1,0.1,1,0,0,0,0,-0.007546266673830369,-0.007546266673830369,TRUE,204737
7307199080,5600,annex_1a,2,0.6025395304264495,0.524084284237176,0.12408428423717602,0.12408428423717602,0.4209391471011021,0,0,0.579060852898898,0,-0.19613811547318355,-0.19613811547318355,TRUE,204526
7606123096,7910,annex_1a,2,0.5299952555405016,0.504488731235505,0.10448873123550498,0.10448873123550503,1,0,0,0,0,-0.06376631076249153,-0.06376631076249153,TRUE,204449
8504220080,6021,annex_1b,1,0.24999877686613534,0.25,0.10000000000000002,0.10000000000000002,1,0,0,0,0,8.15422576442663e-6,8.15422576442663e-6,TRUE,204393
7217107000,4280,annex_1a,2,0.5000195846104132,0.5,0.10000000000000002,0.10000000000000002,1,0,0,0,0,-4.896152603281885e-5,-4.896152603281885e-5,TRUE,204242
7604210090,5880,annex_1a,2,0.614998824543531,0.515,0.11500000000000002,0.115,0,0,0,1,0,-0.2499970613588277,-0.2499970613588277,TRUE,204176
8306300000,5830,annex_1b,2,0.2065465021140665,0.2766795087182142,0.12667950871821415,0.12667950871821415,0,0.1890656462968316,0,0.8109343537031684,0.1890656462968316,0.46755337736098435,0.46755337736098435,TRUE,204109
7315201000,4510,annex_1a,1,0.5000024523628516,0.5,0.1,0.1,1,0,0,0,0,-6.130907128920615e-6,-6.130907128920615e-6,FALSE,203885
8431499090,4759,annex_1b,2,0.31544506470190037,0.25,0.10000000000000002,0.10000000000000002,0.6906621275593796,0,0,0.30933787244062044,0,-0.4363004313460024,-0.4363004313460024,TRUE,203858
8477908601,4120,annex_3,2,0.13154975754363232,0.15,0.10000000000000002,0.1250604115269764,0.886197655927911,0,0,0.11380234407208906,0.886197655927911,0.7397973898536747,0.3690048491273533,TRUE,203748
7607113000,5700,annex_1a,2,0.754033941596876,0.75,0.35,0.35,0.9872731291598104,0,0,0.012726870840189601,0,-0.010084853992190125,-0.010084853992190125,TRUE,203585
7304316050,3510,annex_1a,2,0,0.5,0.1,0,0,0,1,0,0,1,1.25,TRUE,203556
7615107155,5820,annex_1b,1,0.28100189872795067,0.28092428092863947,0.13092428092863947,0.13092428092863947,1,0,0,0,0,-5.174519954080174e-4,-5.174519954080174e-4,FALSE,203294
8431410080,4210,annex_3,2,0.16984094175082187,0.15,0.1,0.1,1,0,0,0,0,-0.3968188350164376,-0.3968188350164376,TRUE,203196
8516500060,5570,annex_1b,2,0.11999507631708518,0.27,0.12000000000000004,0.12,0,0,1,0,1,1.0000328245527657,1.0000328245527657,TRUE,203100
8607215000,5330,annex_1b,2,0.1701209873989925,0.2889999492917759,0.13899994929177592,0.13899994929177592,0,0.4945218363297042,0,0.5054781636702957,0.4945218363297042,0.7925264126185559,0.7925264126185559,TRUE,203079
7312105000,2010,annex_1a,2,0.44381172877515335,0.5,0.1,0,0.4907760892588853,0,0,0.5092239107411147,0,0.11237654244969338,0.14047067806211672,TRUE,203005
7315110060,4210,annex_1a,2,0.5000221748064633,0.5,0.10000000000000002,0.10000000000000002,1,0,0,0,0,-5.5437016158027605e-5,-5.5437016158027605e-5,TRUE,202933
8536906000,5330,annex_1b,2,0.1269992355682687,0.277,0.12700000000000006,0.127,0,0,1,0,1,1.000005096211542,1.0000050962115423,TRUE,202765
8455908000,3570,annex_3,2,0.24999876689964043,0.15,0.1,0.1,0,0,0,1,0,-1.9999753379928094,-1.9999753379928094,TRUE,202741
8418210090,4330,annex_1b,1,0.15000616598840794,0.25,0.1,0.1,0,0,0,1,0,0.6666255600772805,0.6666255600772805,FALSE,202725
8501538040,4120,annex_1b,2,0.2656705521381603,0.27133175477553284,0.12133175477553286,0.12133175477553283,1,0,0,0,0,0.03774135091581674,0.03774135091581674,TRUE,202721
7312103074,3510,annex_1a,2,0.5543740007500543,0.5,0.10000000000000002,0,0.45627973076998996,0,0,0.54372026923001,0,-0.10874800150010858,-0.1359350018751357,TRUE,202652
7219220035,5330,annex_1a,2,0.5000024677100144,0.5,0.1,0.1,1,0,0,0,0,-6.1692750361492786e-6,-6.1692750361492786e-6,TRUE,202617
8431499041,4370,annex_1b,2,0.2853031768910301,0.25,0.09999999999999999,0.09999999999999999,0.8110203960747921,0,0,0.18897960392520782,0,-0.2353545126068673,-0.2353545126068673,TRUE,202588
7220209030,4850,annex_1a,1,0.5000074042994299,0.5,0.1,0.1,1,0,0,0,0,-1.8510748574784852e-5,-1.8510748574784852e-5,FALSE,202585
8516290030,5490,annex_1b,2,0.2473795687829251,0.287,0.13700000000000004,0.137,0.6511160593059252,0.34888394069407486,0,0,0.34888394069407486,0.26413620811383287,0.2641362081138329,TRUE,202543
7318158030,5570,annex_1a,2,0.5850031107731506,0.5788410083670186,0.17884100836701855,0.17884100836701858,1,0,0,0,0,-0.015405256015330038,-0.015405256015330037,TRUE,202522
7326190010,4280,annex_1a,2,0.5290019306639805,0.529,0.12900000000000006,0.129,1,0,0,0,0,-4.826659951264302e-6,-4.826659951264302e-6,TRUE,202521
8474900010,5600,annex_3,1,0.12159605629072014,0.15,0.10000000000000002,0.10000000000000002,0,1,0,0,1,0.5680788741855974,0.5680788741855974,TRUE,202449
7606113060,4279,annex_1a,2,0.5299982214493212,0.53,0.13000000000000003,0.13,1,0,0,0,0,4.4463766970922995e-6,4.4463766970922995e-6,TRUE,202412
8504314035,4120,annex_1b,2,0.18320946413393688,0.3002819933994703,0.15028199339947027,0.05028199339947024,0,0.8247959123164199,0,0.1752040876835801,0,0.4682901170621337,0.7804835284368894,TRUE,202364
8481903000,4010,annex_1b,2,0.14997899730671346,0.2991283100498577,0.14912831004985766,0.14912831004985766,0,1,0,0,1,0.9943287516209616,0.9943287516209616,TRUE,202355
8538100000,5880,annex_1b,2,0.14826602879326278,0.25,0.1,0.1,0,0.3885212440508256,0,0.6114787559491744,0.3885212440508256,0.6782264747115816,0.6782264747115816,TRUE,202339
8306300000,4279,annex_1b,2,0.15549742362354244,0.2638714492803417,0.11387144928034167,0.11387144928034171,0,0,0.6208374954258191,0.3791625045741808,0.6208374954258191,0.7224935043786616,0.7224935043786616,TRUE,202222
3004909208,4190,annex_1b,1,0,0.25,0.1,0,0,0,1,0,0,1,1.6666666666666667,FALSE,202171
7320201000,4010,annex_1a,2,0.18856639672307943,0.532,0.13200000000000003,0.132,0,0.5337066700966158,0,0.4662933299033843,0.5337066700966158,0.8585840081923015,0.8585840081923015,TRUE,202141
7304110020,4759,annex_1a,2,0.5030944971874953,0.5,0.10000000000000003,0.10000000000000003,1,0,0,0,0,-0.0077362429687384895,-0.0077362429687384895,TRUE,202133
8487900080,5490,annex_1b,2,0.1486775313919316,0.283031778560771,0.133031778560771,0.13303177856077103,0.05879122510167127,0,0.9412087748983288,0,0.9412087748983288,0.8956949811255962,0.8956949811255961,TRUE,202122
8504210080,6021,annex_1b,1,0.09999802052713362,0.25,0.1,0.1,0,1,0,0,1,1.000013196485776,1.000013196485776,FALSE,202074
8480711000,1220,annex_3,2,0,0.15,0.1,0.032628859790788015,0,0,1,0,0,1.2779972975692973,3.0000000000000013,TRUE,202000
7221000075,4759,annex_1a,1,0.5000173302501993,0.5,0.1,0.1,1,0,0,0,0,-4.332562549835828e-5,-4.332562549835828e-5,FALSE,201959
8443160000,4010,annex_1b,1,0.2719980193117108,0.2716164564219374,0.12161645642193737,0.12161645642193737,1,0,0,0,0,-0.0025437525984894904,-0.0025437525984894904,FALSE,201950
8481901000,4279,annex_1b,2,0.12999598884800706,0.27254860397769537,0.12254860397769538,0.12254860397769538,0,1,0,0,1,0.9503507675312556,0.9503507675312556,TRUE,201937
8309900085,5570,annex_1b,2,0.11974129264536194,0.27217165140259736,0.12217165140259736,0.12217165140259736,0,0.5774364002832707,0.4225635997167293,0,1,1.016202391714903,1.016202391714903,TRUE,201927
7308400000,4231,annex_1a,2,0.4501401781203253,0.5,0.1,0.1,0.6901271014334822,0,0,0.30987289856651773,0,0.12464955469918663,0.12464955469918663,TRUE,201886
7318152091,4120,annex_1a,2,0.3033404505124864,0.25,0.1,0.1,0,0,0,1,0,-0.35560300341657636,-0.35560300341657636,TRUE,201859
8483204040,5520,annex_1b,2,0.3240082845279504,0.29499999999999993,0.145,0.14500000000000005,0,0,0,1,0,-0.19338856351966915,-0.1933885635196692,TRUE,201822
7604293090,4210,annex_1a,2,0.5096333957720096,0.526,0.12600000000000003,0.126,0.7954142261072954,0,0,0.20458577389270458,0,0.04091651056997599,0.04091651056997599,TRUE,201798
7408295000,3510,annex_1a,2,0.07058269511983543,0.5007232490510278,0.10072324905102784,0.10072324905102788,0,0,0.5122561776588098,0.4877438223411902,0.5122561776588098,1.0753513848279812,1.075351384827981,TRUE,201735
8412909025,5081,annex_1b,2,0.0037485868422618457,0.25,0.1,0,0,0,1,0,0,0.9850056526309526,1.6416760877182548,TRUE,201676
8482105032,5330,annex_1b,2,0.3400081327422218,0.339591037820763,0.189591037820763,0.189591037820763,1,0,0,0,0,-0.0027806328097254706,-0.0027806328097254706,TRUE,201654
7326190080,5600,annex_1a,2,0.5179065138511786,0.5112652297238404,0.11126522972384038,0.1112652297238404,1,0,0,0,0,-0.016603210318345704,-0.016603210318345704,TRUE,201463
