hts10,cty_code,usmca_share
5810999000,2010,0
5811001000,2010,0.975571002979146
5811002000,1220,0.9962948702622391
5811002000,2010,0
5811003000,1220,0.6026668338108933
5811003000,2010,0.9305320559105947
5811004000,1220,0
5811004000,2010,0
5901101000,1220,1
5901102000,1220,0.4529965329370976
5901902000,1220,0.8658571025134143
5901902000,2010,0
5901904000,1220,0.8587461623920393
5901904000,2010,0.9939380420092965
5902100000,1220,0.5629560833222768
5902100000,2010,0
5902200000,1220,0.24146341463414633
5902200000,2010,0.9686908503112942
5902900000,1220,0
5902900000,2010,0
5903101000,1220,0.9689963489084777
5903101000,2010,0.9767867956461656
5903101500,1220,0
5903101800,1220,1
5903101800,2010,0.981178069484743
5903102010,1220,0
5903102010,2010,0
5903102090,1220,0
5903102090,2010,0
5903102500,1220,0.9998621138987578
5903102500,2010,0.8908977365834877
5903103000,1220,0.9627446761030349
5903103000,2010,0.9454475440698271
5903201000,1220,0.6777236283603207
5903201000,2010,0.05358772228064488
5903201500,1220,0
5903201500,2010,0
5903201800,2010,0.9997362050302455
5903202000,1220,0
5903202000,2010,0
5903202500,1220,0.9890315796971955
5903202500,2010,0.8568811039099293
5903203090,1220,0.6475874352331606
5903203090,2010,0.6449120237301796
5903901000,1220,0.9723488824268286
5903901000,2010,1
5903901500,1220,0
5903901500,2010,0
5903901800,1220,1
5903901800,2010,0.9958426455245142
5903902000,1220,0
5903902000,2010,0
5903902500,1220,0.9885666807266006
5903902500,2010,0.9912102295734267
5903903090,1220,0.9253886162159094
5903903090,2010,0.9882118393882261
5904100000,1220,0
5904901000,1220,0
5904909000,2010,0
5905001000,1220,0
5905009000,1220,0
5906100000,1220,0.4585204018457067
5906100000,2010,0.9491469855386926
5906912000,1220,0
5906912500,2010,1
5906913000,1220,1
5906913000,2010,1
5906991000,1220,0.9111682801414732
5906991000,2010,0
5906992000,1220,0
5906992000,2010,0
5906992500,1220,0
5906992500,2010,0
5906993000,1220,0.3632654014780435
5906993000,2010,1
5907000500,1220,0
5907001500,1220,0.9598676214872015
5907001500,2010,1
5907002500,1220,0
5907002500,2010,0
5907003500,1220,0.11415972562469377
5907006000,1220,0
5907006000,2010,0
5907008090,1220,0
5907008090,2010,0
5908000000,1220,0.6254927285841287
5908000000,2010,0.9818599153805306
5909001000,1220,0
5909001000,2010,0
5909002000,1220,0.5787849796837067
5909002000,2010,0.8800959057049252
5910001010,1220,0.0555968362477502
5910001010,2010,0.9412827125208308
5910001020,1220,0.8888465059505646
5910001020,2010,0.07900492072170585
5910001030,1220,0.06682871846519847
5910001070,1220,0.7336035725778679
5910001090,1220,0.4107651227110799
5910001090,2010,0.8756728377547153
5910009000,1220,0.6737251682693168
5910009000,2010,0.4951488456228141
5911101000,1220,0
5911101000,2010,0.8521354228974758
5911102000,1220,0.6793009938606392
5911102000,2010,0.8863067724015097
5911201000,1220,0.9765925962161699
5911201000,2010,0.535239435283702
5911202000,1220,0
5911203000,1220,0
5911203000,2010,0
5911310020,1220,0.995482198560009
5911310020,2010,1
5911310030,1220,0.999969726307918
5911310080,1220,0.9952248302520955
5911310080,2010,1
5911320010,1220,1
5911320010,2010,1
5911320020,1220,0.9994338468073455
5911320020,2010,0.9981945289892519
5911320030,1220,1
5911320030,2010,1
5911320080,1220,0.9879315999405958
5911320080,2010,1
5911400100,1220,0.9682900085100279
5911400100,2010,0.9762412277825145
5911900040,1220,0.8944423076072876
5911900040,2010,0.9132558769347979
5911900080,1220,0.8388399846659286
5911900080,2010,0.9297477689825938
6001102000,1220,1
6001102000,2010,1
6001106000,1220,1
6001106000,2010,1
6001210000,1220,0.9784538761368557
6001220000,1220,0.8709255856161008
6001220000,2010,0.9296343113121771
6001290000,2010,0
6001910010,2010,1
6001910020,2010,1
6001920010,1220,1
6001920010,2010,0.8414608177172062
6001920020,1220,0
6001920020,2010,0.5039505324630711
6001920040,1220,1
6001920040,2010,0.2662276575729069
6001999000,1220,0
6002408080,1220,0.523877446225823
6002408080,2010,1
6002908020,2010,0
6002908080,1220,0.978742131654753
6002908080,2010,0.9440319220854884
6003109000,1220,1
6003203000,1220,1
6003203000,2010,1
6003301000,2010,0.24472616098255232
6003306000,1220,0.993751286232498
6003306000,2010,8.807080893038003e-4
6003401000,2010,1
6003406000,1220,0.9846665967708115
6003406000,2010,0.8876180482686254
6003909000,1220,0
6004100010,2010,1
6004100025,1220,0.9981065497920458
6004100025,2010,0
6004100085,1220,0.997855178888401
6004100085,2010,0.9880434515211898
6004902085,1220,0.9901190677166606
6005220000,2010,1
6005230000,2010,0.7347656087517158
6005240000,1220,1
6005350000,1220,0.05871715211213492
6005350000,2010,1
6005360010,2010,0.8457396909441455
6005360080,1220,0.9822690901110507
6005360080,2010,0.34578086553770443
6005370010,1220,0.789778206364513
6005370010,2010,0.6146460714396935
6005370020,2010,0
6005370080,1220,0.9665951942557643
6005370080,2010,0.9746091655495979
6005380010,1220,1
6005380010,2010,0.5484423913115416
6005380080,2010,0
6005390080,1220,0.8846141117288854
6005410080,1220,0
6005430080,1220,1
6005909000,1220,0.9042315900958005
6005909000,2010,0
6006100000,1220,1
6006211000,1220,1
6006219020,1220,1
6006219080,1220,1
6006219080,2010,0.9283372150036774
6006229020,1220,1
6006229020,2010,1
6006229080,1220,0.8343843728370376
6006229080,2010,1
6006239020,1220,0
6006239080,2010,0.04700171429560921
6006249080,1220,0
6006249080,2010,0
6006310020,1220,0.9325624276382556
6006310040,1220,0.9987731026681296
6006310040,2010,0.8113661290472921
6006310060,1220,1
6006310080,1220,0.9655753126011725
6006310080,2010,0.619338834204452
6006320020,1220,1
6006320020,2010,1
6006320040,1220,0.9979619127408649
6006320040,2010,1
6006320060,1220,1
6006320080,1220,0.9993467813351139
6006320080,2010,0.905957735841887
6006330040,1220,0.9996933758518819
6006330040,2010,0.730516611126664
6006330060,1220,0
6006330060,2010,1
6006330080,1220,0.9921496797892558
6006330080,2010,0.7083513763220063
6006340040,1220,0.9007619226789577
6006340040,2010,0.160546875
6006340080,1220,0.7354758961681088
6006410085,2010,1
6006420025,1220,1
6006420085,1220,0.9440283400809717
6006430025,1220,1
6006430085,1220,0
6006901000,2010,1
6006909000,1220,0
6006909000,2010,0
6101200010,1220,0.9389953481807636
6101200010,2010,0.9288841922289922
6101200020,1220,0
6101200020,2010,0.9973765476916524
6101301000,1220,0.7896485751686638
6101301000,2010,1
6101302010,1220,0.9294156334291644
6101302010,2010,0.9927921237558375
6101302020,1220,1
6101302020,2010,1
6101900500,1220,0.9800326378500018
6101900500,2010,1
6101909010,1220,0
6101909060,1220,0.4766028214244753
6101909060,2010,0
6102100000,1220,0.9923721434641835
6102100000,2010,1
6102200010,1220,0.9261792452830189
6102200010,2010,0.9995170821223802
6102200020,1220,0.31764022086602733
6102200020,2010,1
6102300500,1220,0
6102301000,1220,0.9208328289553322
6102301000,2010,1
6102302010,1220,0.8350420267906692
6102302010,2010,0.8624923347444792
6102302020,1220,0.5511393746687865
6102302020,2010,0.9626200378454408
6102909015,2010,0
6102909030,1220,0.21665278934221482
6102909030,2010,0.6503496503496503
6103101000,1220,0.9472117370557652
6103101000,2010,0
6103103000,1220,0
6103103000,2010,0.34212076583210604
6103104000,1220,0
6103105000,1220,0
6103105000,2010,0
6103106010,1220,0.7080581241743725
6103106015,1220,0.5658783783783784
6103106015,2010,1
6103109050,1220,0
6103109050,2010,1
6103109080,1220,0.9000203624516392
6103109080,2010,0.2507754059478197
6103310000,1220,0.9954821909581072
6103310000,2010,1
6103320000,1220,0.8539109311740891
6103320000,2010,0.9873495946781053
6103331000,1220,0.12257019438444924
6103332000,1220,0.007734504718468232
6103332000,2010,0.9976143682437388
6103391000,2010,1
6103398010,1220,1
6103398020,1220,0
6103398030,1220,0
6103398060,1220,0.03232098432204361
6103398060,2010,0.47334635780072565
6103411010,1220,0.49085550836439285
6103421020,1220,0.8648896166067687
6103421020,2010,0.984030918807935
6103421040,1220,1
6103421040,2010,0.9430433400445056
6103421050,1220,0.8807440687317727
6103421050,2010,0.966875734095942
6103421070,1220,1
6103421070,2010,1
6103422015,1220,0
6103422025,1220,0
6103431010,1220,0.9736603088101726
6103431010,2010,1
6103431020,1220,0
6103431020,2010,1
6103431520,1220,0.6053139273484778
6103431520,2010,0.9432423536668892
6103431540,2010,0.4362747957992999
6103431550,1220,0.9220675903253469
6103431550,2010,0.7513426229578442
6103431565,2010,1
6103431570,1220,0
6103431570,2010,0.45557369063409237
6103432015,1220,1
6103432025,2010,0
6103491010,1220,1
6103491020,1220,1
6103491020,2010,0
6103494010,1220,0
6103498010,2010,1
6103498024,1220,0
6103498026,1220,0
6103498026,2010,0
6103498060,2010,1
6104132000,1220,0.7596948506039415
6104191500,2010,0
6104196020,2010,1
6104198020,2010,0.7706766917293233
6104198030,2010,1
6104198040,2010,0
6104198060,1220,0
6104198090,2010,1
6104220010,2010,1
6104220040,2010,1
6104220050,2010,1
6104220060,2010,0.0931098696461825
6104220090,2010,1
6104230010,2010,1
6104230020,2010,0.7044511028482726
6104230024,2010,1
6104230036,2010,0
6104230042,2010,0.9838509512741499
6104291010,2010,0
6104291020,2010,1
6104291040,2010,0
6104291050,2010,0.05720040281973817
6104291070,2010,0
6104310000,1220,0.3517975055025679
6104320000,1220,0.9172842931314653
6104320000,2010,0.9013259327782918
6104332000,1220,0.9706769596795647
6104332000,2010,0.7996973551064364
6104391000,1220,0.9758191683132631
6104391000,2010,1
6104392010,1220,0
6104392020,2010,0
6104392030,1220,0
6104392030,2010,0
6104392040,1220,0
6104392050,2010,0
6104392090,1220,0
6104410010,1220,0.9075829383886256
6104410010,2010,0
6104420010,1220,0.9711144573436311
6104420010,2010,0.779515211071531
6104420020,1220,0.3869745625112755
6104420020,2010,0.40462902461979294
6104431010,1220,0
6104431010,2010,0.8821786431257725
6104431020,1220,0
6104431020,2010,0.5024883523930538
6104432010,1220,0.9793632909881158
6104432010,2010,0.7522056238888704
6104432020,1220,0.9542816450062311
6104432020,2010,0.8893201032906971
6104441000,2010,0.9993426717831674
6104442010,1220,0.9776808167540353
6104442010,2010,0.8533445012036001
6104442020,1220,1
6104442020,2010,0.9621608585554082
6104491000,1220,0.028444158213921537
6104499010,2010,0
6104499020,2010,0
6104499030,1220,0.4350282485875706
6104499030,2010,0.4893256925680691
6104499060,1220,0.27022026773087426
6104499060,2010,0.9490430330366939
6104510000,1220,1
6104520010,1220,0.9984182322691352
6104520010,2010,0.8861917691046585
6104520020,2010,0.8333147009502515
6104532010,1220,0.884467784473637
6104532010,2010,0.7832379094968144
6104532020,1220,0.9758878889881157
6104532020,2010,0.7436792026268454
6104591005,2010,1
6104591030,1220,0.9489906065547415
6104591030,2010,0.8597653282907423
6104591060,1220,0.8629988376598218
6104591060,2010,1
6104598010,1220,0.5
6104598030,1220,1
6104598030,2010,0.7641101886888771
6104598090,1220,0.06778741865509762
6104598090,2010,0.9967826329915587
6104610010,1220,0.7238095238095238
6104621010,1220,1
6104621020,1220,0
6104621020,2010,0.9284131940204783
6104621030,2010,1
6104622006,1220,1
6104622006,2010,0.9792456309287222
6104622011,1220,0.7791024294015482
6104622011,2010,0.9147394074652201
6104622016,2010,0.6015180265654649
6104622021,1220,0
6104622021,2010,1
6104622026,1220,0
6104622026,2010,0.02732115241422762
6104622028,1220,0
6104622028,2010,0.9030218859250035
6104622030,1220,0.7459396133979446
6104622030,2010,0.7992910757618351
6104622060,1220,0
6104622060,2010,0.4012127415402748
6104631020,1220,0.9918139061904157
6104631020,2010,0.9366063793227464
6104631030,1220,1
6104631030,2010,0.5351686823679185
6104631510,2010,0.9894011843682012
6104631520,2010,0.7141643039755906
6104632006,1220,0.9104738618778285
6104632006,2010,0.9837581881798585
6104632011,1220,0.9722722501124735
6104632011,2010,0.7512962984777705
6104632016,1220,1
6104632021,2010,0.8270375457875457
6104632026,1220,1
6104632026,2010,0.5890815283071489
6104632028,1220,1
6104632028,2010,0.9955388920908621
6104632030,1220,0.9696590186390098
6104632030,2010,0.9591324368743787
6104632060,1220,0.8519108280254777
6104632060,2010,0.971183263062784
6104692030,1220,0.9884120123046244
6104692030,2010,0.9626266968820362
6104692060,1220,1
6104692060,2010,0.8688174582091167
6104694020,2010,1
6104698020,2010,0.681141635658301
6104698022,1220,0
6104698026,1220,0
6104698038,1220,0
6104698038,2010,0.9828904704003052
6104698040,1220,0
6104698040,2010,1
6105100010,1220,0.9481757517982494
6105100010,2010,0.9967445654554499
6105100020,1220,1
6105100020,2010,1
6105100030,1220,0
6105100030,2010,0.9781202780296162
6105201000,1220,0
6105201000,2010,0
6105202010,1220,0.7564237244312172
6105202010,2010,0.7128409368893217
6105202020,1220,0.2958579881656805
6105202020,2010,1
6105202030,1220,0
6105202030,2010,0.7214142977419741
6105901000,1220,0
6105904000,1220,0
6105908010,2010,1
6105908030,2010,0
6105908060,1220,0.2425287356321839
6105908060,2010,0.5096536624203821
6106100010,1220,0.8964654523174328
6106100010,2010,0.9380832376737361
6106100020,2010,1
6106100030,1220,1
6106100030,2010,0.6850198728369848
6106201010,1220,0.39947780678851175
6106201010,2010,0.8931903418776928
6106201020,2010,0.5782616936167666
6106202010,1220,0.9618302157626274
6106202010,2010,0.6907136529033253
6106202030,1220,0
6106202030,2010,0.9071037528511577
6106901010,1220,0.09711636677928813
6106901500,1220,1
6106901500,2010,0
6106902530,1220,0
6106902550,1220,0
6106903030,1220,0
6106903040,1220,0
6106903040,2010,0.7278973889143381
6107110010,1220,0.47645945093089304
6107110010,2010,0.8665576303411565
6107110020,1220,1
6107110020,2010,0
6107120010,1220,0.8630285828325609
6107120010,2010,0.9532146523995658
6107120020,1220,1
6107120020,2010,0
6107199000,1220,0.8459016393442623
6107210010,1220,1
6107210010,2010,0
6107210020,1220,1
6107220010,1220,0.8566191446028514
6107292000,1220,0.8448673587081892
6107910040,1220,0.9147384964638086
6107991040,1220,1
6107991040,2010,0
6107991090,1220,1
6107999000,1220,0
6108110010,1220,0.3448275862068966
6108110010,2010,0.9925150891678489
6108110020,1220,0
6108110020,2010,1
6108199010,2010,1
6108210010,1220,0.09632107023411371
6108210010,2010,0.9152795253266836
6108210020,2010,0.8968572646313286
6108221000,1220,1
6108221000,2010,0.4264102753014563
6108229020,1220,0
6108229020,2010,0.8885987782997213
6108229030,2010,1
6108291000,2010,0
6108299000,1220,0
6108310010,1220,0
6108310010,2010,0.3715892017641642
6108320010,1220,0.859714654833455
6108320010,2010,0.9609144949791733
6108320025,2010,0.5923748544819558
6108394000,1220,0
6108398000,1220,0.9722057004748822
6108910005,2010,1
6108910015,2010,0
6108910030,1220,0.8362208440070109
6108910030,2010,0
6108910040,2010,1
6108920005,2010,1
6108920015,2010,0.3152138961188669
6108920030,1220,0.6837182603997839
6108920030,2010,0.9619654544559815
6108920040,1220,0
6108999000,1220,0
6109100004,1220,0.5869188258629509
6109100004,2010,0.9666696755353608
6109100007,1220,0.2657973921765296
6109100007,2010,0.059473948011245795
6109100011,1220,0.26219020482769745
6109100011,2010,0.0993988920755903
6109100012,1220,0.9127421040057797
6109100012,2010,0.9880093473833778
6109100014,1220,0.741995753715499
6109100014,2010,0.9960353599569064
6109100018,1220,0.7497208034903287
6109100018,2010,0.8518690274689998
6109100023,2010,1
6109100027,1220,0.6424365186414073
6109100027,2010,0.9128830696957463
6109100037,2010,0.9930954202672637
6109100040,1220,0.8136755315446985
6109100040,2010,0.9540273247073835
6109100045,1220,0.22059702865553563
6109100045,2010,0.9899347247102233
6109100060,1220,0.46147661798204476
6109100060,2010,0.8530228193500896
6109100065,1220,0
6109100065,2010,0.4026494146642021
6109100070,1220,0.4419366581725519
6109100070,2010,0.9201664163362212
6109901007,1220,0.891363047452989
6109901007,2010,0.9063233195650473
6109901009,2010,0.76839811689913
6109901013,1220,0.8454136223821735
6109901013,2010,0.9831645310212273
6109901025,1220,0
6109901025,2010,0.41613926672482443
6109901047,1220,0.9700743424280162
6109901047,2010,0.18579234972677597
6109901049,1220,0.6515837104072398
6109901049,2010,0.6759696842808428
6109901050,1220,0.6448705804040042
6109901050,2010,0.9870215847172108
6109901060,1220,0
6109901060,2010,0.994438069267366
6109901065,1220,0.9821794429485833
6109901065,2010,0.9514762273009937
6109901070,2010,0.9642178911864684
6109901075,1220,1
6109901075,2010,0
6109901090,1220,0.9654367036377924
6109901090,2010,0.9123215481489402
6109901510,1220,0.935126582278481
6109901520,1220,1
6109901520,2010,1
6109901530,1220,1
6109901540,1220,0
6109901540,2010,0.7299406806119263
6109904010,1220,0
6109904010,2010,0.42197870041673097
6109904020,1220,0
6109904020,2010,0
6109908010,1220,0.08784961407585692
6109908010,2010,0.9685945579081792
6109908020,2010,1
6109908030,1220,0.7292008392141903
6109908030,2010,0.6345029839420848
6110110015,1220,0.8427736951196533
6110110015,2010,0.5551984126984127
6110110030,1220,0.8207205844348215
6110110030,2010,0.854349410083233
6110110040,1220,0
6110110050,1220,0.9746306942767375
6110110050,2010,0
6110110060,2010,1
6110110070,1220,0.9119995286215126
6110110070,2010,1
6110110080,1220,0.8871162286258729
6110110080,2010,1
6110121010,1220,0
6110121020,1220,0
6110121040,1220,0
6110122010,1220,0
6110122030,1220,0
6110122070,1220,0
6110122080,1220,0
6110190015,1220,0
6110190030,1220,0
6110190050,2010,1
6110190060,2010,1
6110190070,1220,0
6110190080,1220,0
6110190080,2010,0.175512104283054
6110201010,1220,0.40146016934508383
6110201010,2010,0.9943112884459536
6110201020,1220,0
6110201020,2010,0.8162530616639302
6110201022,1220,0
6110201022,2010,1
6110201024,2010,0.5172570390554042
6110201026,2010,0.004065343412902345
6110201029,1220,1
6110201029,2010,0.9285465318926455
6110201033,1220,0.4457433086101258
6110201033,2010,0.2990652572726479
6110202010,1220,0.48330553630220063
6110202010,2010,0.9857406222083855
6110202015,1220,0.9975742399151084
6110202015,2010,1
6110202020,1220,0.7308523176999623
6110202020,2010,0.9781195347597407
6110202025,1220,0.13298969072164948
6110202035,1220,1
6110202035,2010,0.9372939346811819
6110202041,1220,0.9509480949530187
6110202041,2010,0.994017728869485
6110202044,2010,0.9958082161558877
6110202046,1220,0.6579910762663551
6110202046,2010,0.9833236969541723
6110202049,1220,0
6110202049,2010,0.9892993868344135
6110202069,1220,0.7162840000503006
6110202069,2010,0.9336502632138347
6110202077,1220,0
6110202077,2010,1
6110202079,1220,0.7620114376609605
6110202079,2010,0.9618540308622368
6110301010,1220,0.5376168047754578
6110301010,2010,0.9894158923092732
6110301020,1220,1
6110301020,2010,0.9890196755896525
6110301030,1220,0
6110301030,2010,0.9855744549779253
6110301040,1220,1
6110301040,2010,0.9186412593206297
6110301050,1220,0.4478634608197334
6110301050,2010,1
6110301060,1220,0.4920504385964912
6110301060,2010,0.995031866312039
6110301510,1220,0
6110301510,2010,1
6110301520,1220,1
6110301520,2010,1
6110301540,2010,1
6110301550,1220,0.0814073564122738
6110301560,1220,1
6110301560,2010,0.36902654867256635
6110302010,1220,0.6670081967213115
6110302010,2010,0.823283902994277
6110302020,1220,0.9489478271697174
6110302040,2010,1
6110302053,2010,0
6110302061,2010,1
6110302063,2010,0.5558277913895695
6110303005,1220,0.715528661018814
6110303005,2010,0
6110303010,1220,0.20864627005573053
6110303010,2010,0.9967696544625307
6110303015,2010,1
6110303020,1220,0.8249835398336027
6110303020,2010,0.995994385059138
6110303025,1220,0.4797891036906854
6110303025,2010,1
6110303030,1220,0
6110303030,2010,0.9745579090441727
6110303035,1220,0.4033337340225187
6110303035,2010,0.8346298915605846
6110303041,1220,0.8523514857696342
6110303041,2010,0.9919930290151675
6110303044,2010,0.9222443658751959
6110303045,1220,0.9589537122444751
6110303045,2010,0.8814530918312024
6110303051,1220,1
6110303051,2010,0.7682449389325748
6110303053,1220,0.97288781226828
6110303053,2010,0.7270006544590456
6110303057,1220,1
6110303057,2010,0.8494054597219897
6110303059,1220,0.9850857907710571
6110303059,2010,0.8003963431351686
6110901010,1220,0
6110901020,1220,0
6110901050,2010,0
6110901060,2010,0.11915710292772776
6110909014,1220,0
6110909014,2010,0
6110909023,2010,0
6110909026,1220,0
6110909028,1220,0
6110909030,1220,0
6110909041,1220,0.2838709677419355
6110909041,2010,0
6110909044,1220,1
6110909050,1220,0
6110909052,2010,0.6960352422907489
6110909064,1220,0
6110909069,1220,0
6110909080,1220,0
6110909082,1220,0
6110909088,1220,0.2870939420544337
6110909088,2010,0
6110909090,1220,0.08027282266526757
6110909090,2010,0
6111201000,2010,1
6111202000,1220,0
6111202000,2010,0.998394353909208
6111203000,1220,0
6111203000,2010,1
6111204000,1220,0
6111204000,2010,0.30606617647058826
6111205000,2010,0.20145385723810139
6111206010,1220,0
6111206010,2010,0.3918438374820307
6111206020,1220,1
6111206020,2010,0.4226753268108197
6111206030,2010,1
6111206050,2010,0
6111206070,1220,0
6111206070,2010,0.8965304259090177
6111301000,2010,0.8349441873128233
6111302000,2010,1
6111303000,2010,1
6111304000,2010,1
6111305010,1220,1
6111305010,2010,0
6111305020,1220,0
6111305020,2010,0.9402614007671545
6111305050,2010,1
6111305070,1220,0
6111305070,2010,0.6239641220629814
6111900510,1220,0
6111905070,1220,0
6111905070,2010,1
6111909000,1220,0
6111909000,2010,0.6021093293039579
6112110020,2010,0
6112110050,2010,0
6112120010,2010,0
6112120020,2010,0
6112120030,1220,0.5344213649851632
6112120050,1220,0
6112120050,2010,0.9856338153328166
6112120060,2010,1
6112191010,2010,0.42419825072886297
6112191050,2010,1
6112191060,1220,0
6112191060,2010,1
6112198050,1220,0
6112201010,1220,1
6112201020,1220,0
6112201080,1220,0
6112310010,1220,0.9696789189819162
6112310010,2010,0
6112310020,2010,0
6112410010,1220,0.9271063204652886
6112410010,2010,0.4073113764795809
6112410030,1220,0
6112410030,2010,0.8936290590860637
6112410040,1220,0.7555732484076433
6112410040,2010,0.7507558190730577
6112490090,1220,0
6112490090,2010,0.26457705995072545
6113001005,1220,0
6113001010,2010,1
6113001012,1220,0.10740157063209334
6113001012,2010,0.7085659812065913
6113009015,2010,0
6113009020,1220,0
6113009025,1220,0
6113009025,2010,1
6113009030,1220,1
6113009038,1220,0
6113009044,1220,1
6113009044,2010,1
6113009052,1220,1
6113009052,2010,1
6113009055,1220,0
6113009065,1220,0.4581129974951294
6113009065,2010,1
6113009070,1220,0.5791287997492949
6113009070,2010,0.9250625990395432
6113009074,1220,0
6113009084,1220,0.7230176211453745
6113009084,2010,0.20448079658605975
6113009086,1220,0.47730974237488893
6113009086,2010,0
6114200005,2010,0.9998253805611628
6114200010,1220,0.9521672484163481
6114200010,2010,0.9499740209398343
6114200015,2010,0.9427500133911833
6114200020,2010,0.9185848283801835
6114200040,2010,0.551179914297785
6114200046,2010,0.994620120748401
6114200048,1220,0.8794062711123475
6114200052,2010,0.7574900829426614
6114200055,1220,0
6114200055,2010,0.9988416592675285
6114200060,1220,1
6114200060,2010,0.48597434950673896
6114301010,1220,0.9021299862121428
6114301010,2010,0.8660152669476893
6114301020,1220,0.9727114723198003
6114301020,2010,0.8674587011631265
6114302010,1220,0.6045623326664356
6114302010,2010,0.8501354770632535
6114302060,1220,0.5043850232051134
6114302060,2010,0.8292763820890343
6114303012,2010,0
6114303014,1220,0.6421625185429372
6114303014,2010,0.8819899571743265
6114303020,1220,1
6114303020,2010,1
6114303030,1220,0.3294453973699257
6114303030,2010,0.6777405756119563
6114303044,1220,0.03716815215898847
6114303044,2010,0.9723223393403604
6114303054,1220,0.8499122390024499
6114303054,2010,0.7850273086838828
6114303060,1220,0.9217237922563928
6114303060,2010,0.8956528653715217
6114303070,1220,0.6008858033051999
6114303070,2010,0.9480055479440742
6114900540,1220,1
6114900560,1220,0.26039049759795496
6114900570,1220,1
6114900570,2010,0
6114901020,1220,1
6114901050,2010,1
6114901060,2010,1
6114909010,1220,0
6114909010,2010,0
6114909020,2010,1
6114909030,2010,0
6114909040,1220,0
6114909040,2010,0.6907216494845361
6114909045,1220,0
6114909070,1220,0
6114909070,2010,0.427342376287365
6115100500,2010,0
6115101000,2010,0
6115103000,1220,1
6115103000,2010,0.5103954708934323
6115104000,1220,0.646338067390699
6115104000,2010,0.00011372393924093374
6115105500,1220,1
6115106000,1220,1
6115210010,1220,0.10549962881767057
6115210010,2010,0.985715707555227
6115210020,1220,0.017508457475221083
6115210020,2010,1
6115220000,1220,1
6115220000,2010,0.9659752894737665
6115298010,1220,1
6115298040,1220,0
6115298040,2010,0
6115309010,1220,0.29822778096963803
6115309010,2010,1
6115309030,1220,0
6115309030,2010,1
6115940000,1220,0.5613202281846863
6115959000,1220,0.43356234740665756
6115959000,2010,0.7754785627578676
6115966010,1220,0
6115966020,1220,0.6096847272040777
6115966020,2010,0.44019071471141674
6115969010,1220,1
6115969020,1220,0.9875026658136064
6115969020,2010,0.735804830979847
6115991420,1220,0
6115991920,1220,1
6115991920,2010,0
6115999000,1220,0.21861638746758252
6115999000,2010,0.5072625698324023
6116100500,1220,0
6116100800,1220,0
6116100800,2010,0.9792345414576404
6116101300,2010,0
6116101730,2010,1
6116101740,2010,0
6116104400,1220,1
6116104820,1220,1
6116105510,1220,0.9394812680115274
6116105510,2010,1
6116105520,1220,0.9967605041460248
6116105520,2010,0.9979135541033869
6116105530,1220,0.8872923807012919
6116105530,2010,1
6116106500,1220,0.0043306086872971095
6116106500,2010,1
6116109500,1220,0
6116109500,2010,1
6116910000,1220,0.8147284238587138
6116926410,2010,0.9849216388725268
6116926440,1220,0
6116928800,1220,1
6116928800,2010,0.9965375294166439
6116929400,2010,1
6116930500,1220,0
6116930800,1220,0.16038848421782864
6116930800,2010,0.9696420890589273
6116936400,1220,0.6075471698113207
6116937400,1220,0.5294804436660829
6116938800,1220,0.9955448162241404
6116938800,2010,0.916764403470102
6116939400,1220,0.3901389207945931
6116939400,2010,0.5220254323711212
6116994800,2010,1
6116999560,1220,0
6116999560,2010,0.358974358974359
6117101000,1220,1
6117101000,2010,0.2608695652173913
6117102010,1220,1
6117102010,2010,1
6117102030,1220,0.980807281361298
6117102030,2010,0.8446747025019503
6117104000,2010,0.4924812030075188
6117106010,2010,0.9841541755888651
6117106020,1220,0
6117106020,2010,0.910133087363289
6117802000,1220,1
6117803010,1220,0
6117803010,2010,1
6117803090,1220,0.21315410465674509
6117803090,2010,1
6117808500,1220,0.6812900165994783
6117808500,2010,0.3341182542498629
6117808770,2010,0
6117809510,1220,0.8433451118963486
6117809510,2010,0.9988939152913104
6117809520,1220,1
6117809530,1220,1
6117809540,1220,0.6906835791751157
6117809540,2010,0.9624501874395116
6117809570,1220,0.2014125032696835
6117809570,2010,0.9872186281441534
6117901060,2010,1
6117909003,2010,1
6117909020,2010,1
6117909030,1220,1
6117909030,2010,1
6117909040,1220,1
6117909045,2010,1
6117909050,1220,0.9985764387674548
6117909055,1220,0
6117909070,2010,0.5501720702771237
6117909090,1220,0.8745484752666274
6117909090,2010,1
6117909095,1220,0.930408081944542
6117909095,2010,1
6201201110,1220,0.8968727638129749
6201201110,2010,0.9040553040916766
6201201120,2010,0.9522152632799814
6201201900,2010,1
6201202911,1220,0
6201202911,2010,1
6201202921,1220,1
6201202921,2010,1
6201203500,2010,1
6201204011,1220,0.9070588211822493
6201204011,2010,0.7171536998443799
6201204021,1220,0
6201204021,2010,1
6201301200,1220,0.005397250377170056
6201301200,2010,1
6201302010,1220,0.8180993651113575
6201302010,2010,1
6201302020,2010,0
6201302025,2010,1
6201302050,1220,0.3814117705562048
6201302050,2010,0.9926094476882757
6201302060,1220,0
6201302060,2010,1
6201303000,1220,0
6201304000,1220,0.2690953620082657
6201305010,1220,0
6201305031,2010,0.7982292706920451
6201305051,1220,0
6201305051,2010,1
6201306000,1220,0.7847198541835539
6201306000,2010,1
6201308010,1220,1
6201308010,2010,0.9842821884484123
6201308031,2010,0.9392854881332973
